from,to,lines,size
ARC,ARC,2204,48652
ARC,THE REST,2204,48652
ARM,ARM,198163,5961090
ARM,ARM ALTERA SOCFPGA,1819,49732
ARM,ARM ATMEL AT91,5163,165504
ARM,ARM FREESCALE IMX,34030,1447683
ARM,ARM MARVELL KIRKWOOD,1704,51177
ARM,ARM MARVELL PXA,4099,152432
ARM,ARM SAMSUNG,20322,528938
ARM,ARM STM SPEAR,2123,44166
ARM,ARM SUNXI,2688,74445
ARM,ARM TEGRA,17985,499008
ARM,ARM TI,22144,610584
ARM,ARM UNIPHIER,4536,165289
ARM,ARM ZYNQ,1675,39939
ARM,THE REST,198163,5961090
ARM ALTERA SOCFPGA,ARM ALTERA SOCFPGA,2958,71192
ARM ALTERA SOCFPGA,THE REST,2958,71192
ARM ATMEL AT91,ARM ATMEL AT91,5163,165504
ARM ATMEL AT91,THE REST,5163,165504
ARM FREESCALE IMX,ARM FREESCALE IMX,34030,1447683
ARM FREESCALE IMX,THE REST,34030,1447683
ARM MARVELL KIRKWOOD,ARM MARVELL KIRKWOOD,1704,51177
ARM MARVELL KIRKWOOD,THE REST,1704,51177
ARM MARVELL PXA,ARM MARVELL PXA,4099,152432
ARM MARVELL PXA,THE REST,4099,152432
ARM SAMSUNG,ARM SAMSUNG,20322,528938
ARM SAMSUNG,THE REST,20322,528938
ARM STM SPEAR,ARM STM SPEAR,2123,44166
ARM STM SPEAR,THE REST,2123,44166
ARM SUNXI,ARM SUNXI,2688,74445
ARM SUNXI,THE REST,2688,74445
ARM TEGRA,ARM TEGRA,17985,499008
ARM TEGRA,THE REST,17985,499008
ARM TI,ARM TI,22144,610584
ARM TI,THE REST,22144,610584
ARM UNIPHIER,ARM UNIPHIER,4764,170850
ARM UNIPHIER,THE REST,4764,170850
ARM ZYNQ,ARM ZYNQ,1675,39939
ARM ZYNQ,THE REST,1675,39939
AVR32,AVR32,4615,115319
AVR32,THE REST,4615,115319
BLACKFIN,BLACKFIN,68492,4448082
BLACKFIN,THE REST,68492,4448082
BUILDMAN,BUILDMAN,8108,309905
BUILDMAN,THE REST,8108,309905
CFI FLASH,CFI FLASH,8165,211577
CFI FLASH,THE REST,8165,211577
COLDFIRE,COLDFIRE,22877,680836
COLDFIRE,THE REST,22877,680836
DFU,DFU,1389,30532
DFU,THE REST,1389,30532
DRIVER MODEL,DRIVER MODEL,4392,107720
DRIVER MODEL,THE REST,4392,107720
FLATTENED DEVICE TREE,FLATTENED DEVICE TREE,7935,224056
FLATTENED DEVICE TREE,THE REST,7935,224056
FREEBSD,FREEBSD,0,0
FREESCALE QORIQ,FREESCALE QORIQ,0,0
I2C,I2C,11809,301931
I2C,THE REST,11809,301931
MICROBLAZE,MICROBLAZE,2636,61571
MICROBLAZE,THE REST,2636,61571
MIPS,MIPS,11980,321563
MIPS,THE REST,11980,321563
MMC,MMC,12053,295557
MMC,THE REST,12053,295557
NAND FLASH,NAND FLASH,25402,681783
NAND FLASH,THE REST,25402,681783
NDS32,NDS32,4739,116028
NDS32,THE REST,4739,116028
NETWORK,NETWORK,64809,1796220
NETWORK,THE REST,64809,1796220
NIOS,NIOS,3048,72583
NIOS,THE REST,3048,72583
ONENAND,ONENAND,3816,99263
ONENAND,THE REST,3816,99263
OPENRISC,OPENRISC,2490,64020
OPENRISC,THE REST,2490,64020
PATMAN,PATMAN,3420,115677
PATMAN,THE REST,3420,115677
POWERPC,POWERPC,105957,2971346
POWERPC,POWERPC MPC5XXX,10813,264477
POWERPC,POWERPC MPC82XX,10454,274743
POWERPC,POWERPC MPC83XX,5535,140386
POWERPC,POWERPC MPC85XX,15111,405225
POWERPC,POWERPC MPC86XX,2776,59251
POWERPC,POWERPC MPC8XX,8164,205780
POWERPC,POWERPC PPC4XX,21204,586365
POWERPC,POWERPC PPC74XX PPC7XX,2382,51254
POWERPC,THE REST,105957,2971346
POWERPC MPC5XXX,POWERPC MPC5XXX,10813,264477
POWERPC MPC5XXX,THE REST,10813,264477
POWERPC MPC82XX,POWERPC MPC82XX,10454,274743
POWERPC MPC82XX,THE REST,10454,274743
POWERPC MPC83XX,POWERPC MPC83XX,5535,140386
POWERPC MPC83XX,THE REST,5535,140386
POWERPC MPC85XX,POWERPC MPC85XX,15111,405225
POWERPC MPC85XX,THE REST,15111,405225
POWERPC MPC86XX,POWERPC MPC86XX,2776,59251
POWERPC MPC86XX,THE REST,2776,59251
POWERPC MPC8XX,POWERPC MPC8XX,8164,205780
POWERPC MPC8XX,THE REST,8164,205780
POWERPC PPC4XX,POWERPC PPC4XX,21204,586365
POWERPC PPC4XX,THE REST,21204,586365
POWERPC PPC74XX PPC7XX,POWERPC PPC74XX PPC7XX,2382,51254
POWERPC PPC74XX PPC7XX,THE REST,2382,51254
SANDBOX,SANDBOX,2950,69399
SANDBOX,THE REST,2950,69399
SH,SH,8047,188441
SH,THE REST,8047,188441
SPARC,SPARC,9513,240810
SPARC,THE REST,9513,240810
SPI,SPI,14660,368859
SPI,THE REST,14660,368859
TESTING,TESTING,0,0
THE REST,THE REST,1890937,58330623
THE REST,UBI,15746,453634
THE REST,USB,64386,1707486
THE REST,VIDEO,24235,657295
THE REST,X86,7126,175132
TQ GROUP,TQ GROUP,0,0
UBI,UBI,15746,453634
USB,USB,64386,1707486
VIDEO,VIDEO,24235,657295
X86,X86,7126,175132
