from,to,lines,size
ANDROID AB,ANDROID AB,542,16629
ANDROID AB,THE REST,542,16629
ANDROID AVB,ANDROID AVB,9057,305780
ANDROID AVB,THE REST,9057,305780
ARC,ARC,7419,191702
ARC,THE REST,7419,191702
ARC HSDK CGU CLOCK,ARC HSDK CGU CLOCK,857,27819
ARC HSDK CGU CLOCK,CLOCK,779,25569
ARC HSDK CGU CLOCK,THE REST,857,27819
ARC HSDK CREG GPIO,ARC HSDK CREG GPIO,212,6097
ARC HSDK CREG GPIO,THE REST,212,6097
ARC HSDK RESET,ARC HSDK RESET,135,3248
ARC HSDK RESET,THE REST,135,3248
ARC SYNOPSYS DW MMC EXTENSIONS,ARC SYNOPSYS DW MMC EXTENSIONS,233,5534
ARC SYNOPSYS DW MMC EXTENSIONS,MMC,200,4555
ARC SYNOPSYS DW MMC EXTENSIONS,THE REST,233,5534
ARM,ARM,794236,22130769
ARM,ARM ALTERA SOCFPGA,10036,298530
ARM,ARM AMLOGIC SOC SUPPORT,17372,382047
ARM,ARM ASPEED,1282,32901
ARM,ARM BROADCOM BCM283X,4466,97111
ARM,ARM BROADCOM BCMSTB,122,2599
ARM,ARM FREESCALE IMX,142847,5422649
ARM,ARM HISILICON,1198,34749
ARM,ARM IPQ40XX,312,7183
ARM,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K,11153,317650
ARM,ARM MARVELL PXA,4125,153719
ARM,ARM MEDIATEK,1028,20216
ARM,ARM MICROCHIP/ATMEL AT91,10649,316665
ARM,ARM NEXELL S5P4418,4211,127187
ARM,ARM OWL,274,6546
ARM,ARM PHYTIUM,33,741
ARM,ARM RENESAS RMOBILE/R-CAR,10435,315379
ARM,ARM ROCKCHIP,16732,402289
ARM,ARM SAMSUNG,19209,516667
ARM,ARM SNAPDRAGON,1060,25143
ARM,ARM STI,113,3274
ARM,ARM STM SPEAR,2422,50770
ARM,ARM STM STM32MP,6388,150258
ARM,ARM STM STV0991,721,21033
ARM,ARM SUNXI,16243,497435
ARM,ARM TEGRA,27227,759176
ARM,ARM TI,34347,938624
ARM,ARM U8500,1891,47309
ARM,ARM UNIPHIER,15224,367449
ARM,ARM VERSAL,600,12912
ARM,ARM VERSATILE EXPRESS DRIVERS,2217,51090
ARM,ARM ZYNQ,16604,358799
ARM,ARM ZYNQMP,12233,275538
ARM,ARM ZYNQMP R5,69,1359
ARM,ARM/CZ.NIC TURRIS MOX SUPPORT,177,3238
ARM,MICROBLAZE,117,1983
ARM,TARGET_BCMNS3,2224,52480
ARM,THE REST,794236,22130769
ARM,TI SYSTEM SECURITY,741,21794
ARM,XEN,235,6703
ARM ALTERA SOCFPGA,ARM ALTERA SOCFPGA,10122,300473
ARM ALTERA SOCFPGA,THE REST,10122,300473
ARM AMLOGIC SOC SUPPORT,ARM AMLOGIC SOC SUPPORT,38818,1008018
ARM AMLOGIC SOC SUPPORT,CLOCK,2351,59956
ARM AMLOGIC SOC SUPPORT,I2C,313,7452
ARM AMLOGIC SOC SUPPORT,MMC,359,8552
ARM AMLOGIC SOC SUPPORT,NETWORK,142,4065
ARM AMLOGIC SOC SUPPORT,POWER,773,19139
ARM AMLOGIC SOC SUPPORT,RNG,121,2301
ARM AMLOGIC SOC SUPPORT,SPI,322,8151
ARM AMLOGIC SOC SUPPORT,THE REST,38818,1008018
ARM AMLOGIC SOC SUPPORT,USB,474,11159
ARM AMLOGIC SOC SUPPORT,VIDEO,6182,187557
ARM ASPEED,ARM ASPEED,2118,53769
ARM ASPEED,CLOCK,538,14026
ARM ASPEED,MMC,91,1816
ARM ASPEED,THE REST,2118,53769
ARM BROADCOM BCM283X,ARM BROADCOM BCM283X,6981,158981
ARM BROADCOM BCM283X,DRIVER MODEL,23,417
ARM BROADCOM BCM283X,MMC,1068,28223
ARM BROADCOM BCM283X,THE REST,6981,158981
ARM BROADCOM BCM283X,VIDEO,64,1615
ARM BROADCOM BCMSTB,ARM BROADCOM BCMSTB,1050,26030
ARM BROADCOM BCMSTB,MMC,105,2900
ARM BROADCOM BCMSTB,SPI,439,11358
ARM BROADCOM BCMSTB,THE REST,1050,26030
ARM CORTINA ACCESS CAxxxx,ARM CORTINA ACCESS CAxxxx,1326,30267
ARM CORTINA ACCESS CAxxxx,I2C,434,9081
ARM CORTINA ACCESS CAxxxx,MIPS CORTINA ACCESS CAxxxx,1326,30267
ARM CORTINA ACCESS CAxxxx,MMC,171,4086
ARM CORTINA ACCESS CAxxxx,THE REST,1326,30267
ARM FREESCALE IMX,ARM FREESCALE IMX,164750,5942895
ARM FREESCALE IMX,THE REST,164750,5942895
ARM HISILICON,ARM HISILICON,1198,34749
ARM HISILICON,THE REST,1198,34749
ARM IPQ40XX,ARM IPQ40XX,312,7183
ARM IPQ40XX,THE REST,312,7183
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K,47520,1415121
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K,SPI,302,7513
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K,THE REST,47520,1415121
ARM MARVELL PXA,ARM MARVELL PXA,4125,153719
ARM MARVELL PXA,THE REST,4125,153719
ARM MEDIATEK,ARM MEDIATEK,20686,589954
ARM MEDIATEK,CLOCK,6480,176141
ARM MEDIATEK,MIPS,67,944
ARM MEDIATEK,MMC,1695,41796
ARM MEDIATEK,NETWORK,1568,38927
ARM MEDIATEK,POWER,415,9617
ARM MEDIATEK,SPI,318,7183
ARM MEDIATEK,THE REST,20686,589954
ARM MICROCHIP/ATMEL AT91,ARM MICROCHIP/ATMEL AT91,15577,439347
ARM MICROCHIP/ATMEL AT91,THE REST,15577,439347
ARM NEXELL S5P4418,ARM NEXELL S5P4418,17383,502438
ARM NEXELL S5P4418,I2C,626,14534
ARM NEXELL S5P4418,THE REST,17383,502438
ARM NEXELL S5P4418,VIDEO,9641,299574
ARM OWL,ARM OWL,845,21702
ARM OWL,CLOCK,242,6042
ARM OWL,THE REST,845,21702
ARM PHYTIUM,ARM PHYTIUM,232,6106
ARM PHYTIUM,THE REST,232,6106
ARM RENESAS RMOBILE/R-CAR,ARM RENESAS RMOBILE/R-CAR,10435,315379
ARM RENESAS RMOBILE/R-CAR,THE REST,10435,315379
ARM ROCKCHIP,ARM ROCKCHIP,49866,1306722
ARM ROCKCHIP,CLOCK,10147,266037
ARM ROCKCHIP,MMC,337,8502
ARM ROCKCHIP,THE REST,49866,1306722
ARM ROCKCHIP,VIDEO,3262,84696
ARM SAMSUNG,ARM SAMSUNG,19209,516667
ARM SAMSUNG,THE REST,19209,516667
ARM SNAPDRAGON,ARM SNAPDRAGON,2848,71196
ARM SNAPDRAGON,MMC,213,5345
ARM SNAPDRAGON,THE REST,2848,71196
ARM SNAPDRAGON,USB,150,3379
ARM STI,ARM STI,1958,50459
ARM STI,MMC,149,3754
ARM STI,THE REST,1958,50459
ARM STI,USB,251,6325
ARM STM SPEAR,ARM STM SPEAR,2422,50770
ARM STM SPEAR,THE REST,2422,50770
ARM STM STM32MP,ARM STM STM32MP,24660,626396
ARM STM STM32MP,CLOCK,2337,59910
ARM STM STM32MP,I2C,960,24142
ARM STM STM32MP,MMC,736,20666
ARM STM STM32MP,NAND FLASH,1050,27826
ARM STM STM32MP,POWER,1112,26357
ARM STM STM32MP,SPI,1167,27771
ARM STM STM32MP,THE REST,24660,626396
ARM STM STM32MP,VIDEO,478,14968
ARM STM STV0991,ARM STM STV0991,721,21033
ARM STM STV0991,THE REST,721,21033
ARM SUNXI,ARM SUNXI,18363,558068
ARM SUNXI,THE REST,18363,558068
ARM TEGRA,ARM TEGRA,27227,759176
ARM TEGRA,THE REST,27227,759176
ARM TI,ARM TI,68326,2032646
ARM TI,THE REST,68326,2032646
ARM TI,TI SYSTEM SECURITY,741,21794
ARM U8500,ARM U8500,2006,50330
ARM U8500,THE REST,2006,50330
ARM UNIPHIER,ARM UNIPHIER,20755,532977
ARM UNIPHIER,CLOCK,585,15396
ARM UNIPHIER,I2C,550,13647
ARM UNIPHIER,MMC,90,2034
ARM UNIPHIER,SPI,418,10753
ARM UNIPHIER,THE REST,20755,532977
ARM UNIPHIER,USB,120,2839
ARM VERSAL,ARM VERSAL,2438,56023
ARM VERSAL,CLOCK,738,16170
ARM VERSAL,FPGA,55,1246
ARM VERSAL,MICROBLAZE,1025,25267
ARM VERSAL,THE REST,2438,56023
ARM VERSATILE EXPRESS DRIVERS,ARM VERSATILE EXPRESS DRIVERS,3946,97649
ARM VERSATILE EXPRESS DRIVERS,CLOCK,112,2533
ARM VERSATILE EXPRESS DRIVERS,THE REST,3946,97649
ARM ZYNQ,ARM ZYNQ,117136,4512893
ARM ZYNQ,ARM ZYNQMP,40461,1296720
ARM ZYNQ,ARM ZYNQMP R5,69,1359
ARM ZYNQ,CLOCK,1209,30781
ARM ZYNQ,FPGA,888,22142
ARM ZYNQ,I2C,685,17417
ARM ZYNQ,MICROBLAZE,87693,3798488
ARM ZYNQ,MMC,306,7166
ARM ZYNQ,NAND FLASH,1301,36840
ARM ZYNQ,NETWORK,952,25382
ARM ZYNQ,SPI,1720,44116
ARM ZYNQ,THE REST,117136,4512893
ARM ZYNQ,USB,91,2261
ARM ZYNQMP,ARM ZYNQMP,40598,1299962
ARM ZYNQMP,ARM ZYNQMP R5,69,1359
ARM ZYNQMP,CLOCK,719,19089
ARM ZYNQMP,FPGA,888,22142
ARM ZYNQMP,I2C,685,17417
ARM ZYNQMP,MICROBLAZE,18033,752301
ARM ZYNQMP,MMC,306,7166
ARM ZYNQMP,NAND FLASH,1301,36840
ARM ZYNQMP,NETWORK,952,25382
ARM ZYNQMP,SPI,1720,44116
ARM ZYNQMP,THE REST,40598,1299962
ARM ZYNQMP,USB,91,2261
ARM ZYNQMP R5,ARM ZYNQMP R5,69,1359
ARM ZYNQMP R5,THE REST,69,1359
ARM/CZ.NIC TURRIS MOX SUPPORT,ARM/CZ.NIC TURRIS MOX SUPPORT,2084,46992
ARM/CZ.NIC TURRIS MOX SUPPORT,THE REST,2084,46992
BINMAN,BINMAN,17529,586411
BINMAN,THE REST,17529,586411
