from,to,lines,size
ARC,ARC,2205,48660
ARC,THE REST,2205,48660
ARM,ARM,189415,5685689
ARM,ARM ATMEL AT91,5140,164993
ARM,ARM FREESCALE IMX,33764,1438282
ARM,ARM MARVELL KIRKWOOD,1706,51185
ARM,ARM MARVELL PXA,4099,152432
ARM,ARM SAMSUNG,20052,523165
ARM,ARM STM SPEAR,2123,44166
ARM,ARM SUNXI,2688,74445
ARM,ARM TEGRA,17987,498749
ARM,ARM TI,22053,607739
ARM,ARM ZYNQ,1680,39979
ARM,THE REST,189415,5685689
ARM ATMEL AT91,ARM ATMEL AT91,5140,164993
ARM ATMEL AT91,THE REST,5140,164993
ARM FREESCALE IMX,ARM FREESCALE IMX,33764,1438282
ARM FREESCALE IMX,THE REST,33764,1438282
ARM MARVELL KIRKWOOD,ARM MARVELL KIRKWOOD,1706,51185
ARM MARVELL KIRKWOOD,THE REST,1706,51185
ARM MARVELL PXA,ARM MARVELL PXA,4099,152432
ARM MARVELL PXA,THE REST,4099,152432
ARM SAMSUNG,ARM SAMSUNG,20052,523165
ARM SAMSUNG,THE REST,20052,523165
ARM STM SPEAR,ARM STM SPEAR,2123,44166
ARM STM SPEAR,THE REST,2123,44166
ARM SUNXI,ARM SUNXI,2688,74445
ARM SUNXI,THE REST,2688,74445
ARM TEGRA,ARM TEGRA,17987,498749
ARM TEGRA,THE REST,17987,498749
ARM TI,ARM TI,22053,607739
ARM TI,THE REST,22053,607739
ARM ZYNQ,ARM ZYNQ,1680,39979
ARM ZYNQ,THE REST,1680,39979
AVR32,AVR32,4616,115327
AVR32,THE REST,4616,115327
BLACKFIN,BLACKFIN,68493,4448090
BLACKFIN,THE REST,68493,4448090
BUILDMAN,BUILDMAN,3455,136949
BUILDMAN,THE REST,3455,136949
CFI FLASH,CFI FLASH,8167,211595
CFI FLASH,THE REST,8167,211595
COLDFIRE,COLDFIRE,22878,680844
COLDFIRE,THE REST,22878,680844
DFU,DFU,1389,30532
DFU,THE REST,1389,30532
DRIVER MODEL,DRIVER MODEL,4378,107334
DRIVER MODEL,THE REST,4378,107334
FLATTENED DEVICE TREE,FLATTENED DEVICE TREE,7901,222999
FLATTENED DEVICE TREE,THE REST,7901,222999
FREEBSD,FREEBSD,0,0
FREESCALE QORIQ,FREESCALE QORIQ,0,0
I2C,I2C,11809,301877
I2C,THE REST,11809,301877
MICROBLAZE,MICROBLAZE,2633,61510
MICROBLAZE,THE REST,2633,61510
MIPS,MIPS,11981,321571
MIPS,THE REST,11981,321571
MMC,MMC,11969,293473
MMC,THE REST,11969,293473
NAND FLASH,NAND FLASH,22720,608770
NAND FLASH,THE REST,22720,608770
NDS32,NDS32,4740,116036
NDS32,THE REST,4740,116036
NETWORK,NETWORK,64784,1795261
NETWORK,THE REST,64784,1795261
NIOS,NIOS,3049,72591
NIOS,THE REST,3049,72591
ONENAND,ONENAND,3816,99263
ONENAND,THE REST,3816,99263
OPENRISC,OPENRISC,2491,64028
OPENRISC,THE REST,2491,64028
PATMAN,PATMAN,3403,115691
PATMAN,THE REST,3403,115691
POWERPC,POWERPC,106107,2976466
POWERPC,POWERPC MPC5XXX,10824,264676
POWERPC,POWERPC MPC82XX,10456,274759
POWERPC,POWERPC MPC83XX,5544,140581
POWERPC,POWERPC MPC85XX,15117,405279
POWERPC,POWERPC MPC86XX,2777,59259
POWERPC,POWERPC MPC8XX,8083,204343
POWERPC,POWERPC PPC4XX,21310,589168
POWERPC,POWERPC PPC74XX PPC7XX,2383,51262
POWERPC,THE REST,106107,2976466
POWERPC MPC5XXX,POWERPC MPC5XXX,10824,264676
POWERPC MPC5XXX,THE REST,10824,264676
POWERPC MPC82XX,POWERPC MPC82XX,10456,274759
POWERPC MPC82XX,THE REST,10456,274759
POWERPC MPC83XX,POWERPC MPC83XX,5544,140581
POWERPC MPC83XX,THE REST,5544,140581
POWERPC MPC85XX,POWERPC MPC85XX,15117,405279
POWERPC MPC85XX,THE REST,15117,405279
POWERPC MPC86XX,POWERPC MPC86XX,2777,59259
POWERPC MPC86XX,THE REST,2777,59259
POWERPC MPC8XX,POWERPC MPC8XX,8083,204343
POWERPC MPC8XX,THE REST,8083,204343
POWERPC PPC4XX,POWERPC PPC4XX,21310,589168
POWERPC PPC4XX,THE REST,21310,589168
POWERPC PPC74XX PPC7XX,POWERPC PPC74XX PPC7XX,2383,51262
POWERPC PPC74XX PPC7XX,THE REST,2383,51262
SANDBOX,SANDBOX,2943,69245
SANDBOX,THE REST,2943,69245
SH,SH,8048,188449
SH,THE REST,8048,188449
SPARC,SPARC,9514,240818
SPARC,THE REST,9514,240818
SPI,SPI,14680,368920
SPI,THE REST,14680,368920
TESTING,TESTING,0,0
THE REST,THE REST,1874945,57821050
THE REST,UBI,15760,453886
THE REST,USB,64308,1705651
THE REST,VIDEO,23611,641216
THE REST,X86,7127,175140
TQ GROUP,TQ GROUP,0,0
UBI,UBI,15760,453886
USB,USB,64308,1705651
VIDEO,VIDEO,23611,641216
X86,X86,7127,175140
