from,to,lines,size
ARC,ARC,3539,77202
ARC,THE REST,3539,77202
ARM,ARM,339141,9805615
ARM,ARM ATMEL AT91,9458,277319
ARM,ARM BROADCOM BCM283X,1058,24229
ARM,ARM FREESCALE IMX,47112,2071884
ARM,ARM HISILICON,192,5765
ARM,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,9542,279672
ARM,ARM MARVELL PXA,4172,154026
ARM,ARM ROCKCHIP,2457,60323
ARM,ARM SAMSUNG,20995,550129
ARM,ARM SNAPDRAGON,390,9115
ARM,ARM STM SPEAR,1981,41055
ARM,ARM STM STV0991,734,20204
ARM,ARM SUNXI,5604,173370
ARM,ARM TEGRA,23864,650625
ARM,ARM TI,28587,777556
ARM,ARM UNIPHIER,13008,303255
ARM,ARM ZYNQMP,709,16160
ARM,THE REST,339141,9805615
ARM ALTERA SOCFPGA,ARM ALTERA SOCFPGA,0,0
ARM ATMEL AT91,ARM ATMEL AT91,9458,277319
ARM ATMEL AT91,THE REST,9458,277319
ARM BROADCOM BCM283X,ARM BROADCOM BCM283X,1664,40717
ARM BROADCOM BCM283X,DRIVER MODEL,24,417
ARM BROADCOM BCM283X,MMC,191,5573
ARM BROADCOM BCM283X,THE REST,1664,40717
ARM BROADCOM BCM283X,VIDEO,128,4030
ARM FREESCALE IMX,ARM FREESCALE IMX,47112,2071884
ARM FREESCALE IMX,THE REST,47112,2071884
ARM HISILICON,ARM HISILICON,192,5765
ARM HISILICON,THE REST,192,5765
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,9542,279672
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,THE REST,9542,279672
ARM MARVELL PXA,ARM MARVELL PXA,4172,154026
ARM MARVELL PXA,THE REST,4172,154026
ARM ROCKCHIP,ARM ROCKCHIP,2457,60323
ARM ROCKCHIP,THE REST,2457,60323
ARM SAMSUNG,ARM SAMSUNG,20995,550129
ARM SAMSUNG,THE REST,20995,550129
ARM SNAPDRAGON,ARM SNAPDRAGON,390,9115
ARM SNAPDRAGON,THE REST,390,9115
ARM STM SPEAR,ARM STM SPEAR,1981,41055
ARM STM SPEAR,THE REST,1981,41055
ARM STM STV0991,ARM STM STV0991,734,20204
ARM STM STV0991,THE REST,734,20204
ARM SUNXI,ARM SUNXI,5604,173370
ARM SUNXI,THE REST,5604,173370
ARM TEGRA,ARM TEGRA,23864,650625
ARM TEGRA,THE REST,23864,650625
ARM TI,ARM TI,28587,777556
ARM TI,THE REST,28587,777556
ARM UNIPHIER,ARM UNIPHIER,17085,414979
ARM UNIPHIER,I2C,591,13890
ARM UNIPHIER,MMC,754,21837
ARM UNIPHIER,THE REST,17085,414979
ARM UNIPHIER,USB,85,1560
ARM ZYNQ,ARM ZYNQ,0,0
ARM ZYNQMP,ARM ZYNQMP,709,16160
ARM ZYNQMP,THE REST,709,16160
AVR32,AVR32,4351,109303
AVR32,THE REST,4351,109303
BLACKFIN,BLACKFIN,68502,4448350
BLACKFIN,THE REST,68502,4448350
BUILDMAN,BUILDMAN,8724,348726
BUILDMAN,THE REST,8724,348726
CFI FLASH,CFI FLASH,2974,76021
CFI FLASH,THE REST,2974,76021
COLDFIRE,COLDFIRE,23296,688297
COLDFIRE,THE REST,23296,688297
DFU,DFU,29852,767385
DFU,THE REST,29852,767385
DFU,USB,28290,732632
DRIVER MODEL,DRIVER MODEL,10502,284984
DRIVER MODEL,THE REST,10502,284984
EFI PAYLOAD,EFI PAYLOAD,2860,75445
EFI PAYLOAD,THE REST,2860,75445
FLATTENED DEVICE TREE,FLATTENED DEVICE TREE,8970,260871
FLATTENED DEVICE TREE,THE REST,8970,260871
FREEBSD,FREEBSD,0,0
FREESCALE QORIQ,FREESCALE QORIQ,0,0
I2C,I2C,15231,384769
I2C,THE REST,15231,384769
MICROBLAZE,MICROBLAZE,2611,59554
MICROBLAZE,THE REST,2611,59554
MIPS,MIPS,13190,356398
MIPS,THE REST,13190,356398
MMC,MMC,15502,385125
MMC,THE REST,15502,385125
NAND FLASH,NAND FLASH,30150,814586
NAND FLASH,THE REST,30150,814586
NDS32,NDS32,3711,91242
NDS32,THE REST,3711,91242
NETWORK,NETWORK,92659,2514626
NETWORK,THE REST,92659,2514626
NIOS,NIOS,3419,81691
NIOS,THE REST,3419,81691
ONENAND,ONENAND,3816,99263
ONENAND,THE REST,3816,99263
OPENRISC,OPENRISC,2504,64300
OPENRISC,THE REST,2504,64300
PATMAN,PATMAN,3584,121617
PATMAN,THE REST,3584,121617
POWERPC,POWERPC,99387,2798345
POWERPC,POWERPC MPC5XXX,10686,261832
POWERPC,POWERPC MPC82XX,6809,176405
POWERPC,POWERPC MPC83XX,5504,139515
POWERPC,POWERPC MPC85XX,15425,415143
POWERPC,POWERPC MPC86XX,2727,58065
POWERPC,POWERPC MPC8XX,7661,193672
POWERPC,POWERPC PPC4XX,21016,582463
POWERPC,THE REST,99387,2798345
POWERPC MPC5XXX,POWERPC MPC5XXX,10686,261832
POWERPC MPC5XXX,THE REST,10686,261832
POWERPC MPC82XX,POWERPC MPC82XX,6809,176405
POWERPC MPC82XX,THE REST,6809,176405
POWERPC MPC83XX,POWERPC MPC83XX,5504,139515
POWERPC MPC83XX,THE REST,5504,139515
POWERPC MPC85XX,POWERPC MPC85XX,15425,415143
POWERPC MPC85XX,THE REST,15425,415143
POWERPC MPC86XX,POWERPC MPC86XX,2727,58065
POWERPC MPC86XX,THE REST,2727,58065
POWERPC MPC8XX,POWERPC MPC8XX,7661,193672
POWERPC MPC8XX,THE REST,7661,193672
POWERPC PPC4XX,POWERPC PPC4XX,21016,582463
POWERPC PPC4XX,THE REST,21016,582463
SANDBOX,SANDBOX,4557,104804
SANDBOX,THE REST,4557,104804
SH,SH,9044,203468
SH,THE REST,9044,203468
SPARC,SPARC,10523,265525
SPARC,THE REST,10523,265525
SPI,SPI,21000,538876
SPI,THE REST,21000,538876
SPMI,SPMI,473,11667
SPMI,THE REST,473,11667
THE REST,THE REST,2171647,65675990
THE REST,UBI,16267,468464
THE REST,USB,86224,2283705
THE REST,VIDEO,44480,1528017
THE REST,X86,58556,1813419
TQ GROUP,TQ GROUP,0,0
UBI,UBI,16267,468464
USB,USB,86224,2283705
VIDEO,VIDEO,44480,1528017
X86,X86,58556,1813419
