from,to,lines,size
ARC,ARC,3457,75370
ARC,THE REST,3457,75370
ARM,ARM,313307,9184636
ARM,ARM ATMEL AT91,9192,269271
ARM,ARM FREESCALE IMX,45380,2024671
ARM,ARM MARVELL KIRKWOOD,1285,40693
ARM,ARM MARVELL PXA,4091,152454
ARM,ARM SAMSUNG,20995,550129
ARM,ARM STM SPEAR,1981,41055
ARM,ARM STM STV0991,734,20204
ARM,ARM SUNXI,10292,303893
ARM,ARM TEGRA,24845,686041
ARM,ARM TI,27978,763163
ARM,ARM UNIPHIER,8267,200425
ARM,ARM ZYNQMP,783,18534
ARM,THE REST,313307,9184636
ARM ALTERA SOCFPGA,ARM ALTERA SOCFPGA,0,0
ARM ATMEL AT91,ARM ATMEL AT91,9192,269271
ARM ATMEL AT91,THE REST,9192,269271
ARM FREESCALE IMX,ARM FREESCALE IMX,45380,2024671
ARM FREESCALE IMX,THE REST,45380,2024671
ARM MARVELL KIRKWOOD,ARM MARVELL KIRKWOOD,1285,40693
ARM MARVELL KIRKWOOD,THE REST,1285,40693
ARM MARVELL PXA,ARM MARVELL PXA,4091,152454
ARM MARVELL PXA,THE REST,4091,152454
ARM SAMSUNG,ARM SAMSUNG,20995,550129
ARM SAMSUNG,THE REST,20995,550129
ARM STM SPEAR,ARM STM SPEAR,1981,41055
ARM STM SPEAR,THE REST,1981,41055
ARM STM STV0991,ARM STM STV0991,734,20204
ARM STM STV0991,THE REST,734,20204
ARM SUNXI,ARM SUNXI,10292,303893
ARM SUNXI,THE REST,10292,303893
ARM TEGRA,ARM TEGRA,24845,686041
ARM TEGRA,THE REST,24845,686041
ARM TI,ARM TI,27978,763163
ARM TI,THE REST,27978,763163
ARM UNIPHIER,ARM UNIPHIER,10887,271550
ARM UNIPHIER,I2C,594,13933
ARM UNIPHIER,THE REST,10887,271550
ARM UNIPHIER,USB,160,2994
ARM ZYNQ,ARM ZYNQ,0,0
ARM ZYNQMP,ARM ZYNQMP,783,18534
ARM ZYNQMP,THE REST,783,18534
AVR32,AVR32,4351,109323
AVR32,THE REST,4351,109323
BLACKFIN,BLACKFIN,68505,4448419
BLACKFIN,THE REST,68505,4448419
BUILDMAN,BUILDMAN,8578,338511
BUILDMAN,THE REST,8578,338511
CFI FLASH,CFI FLASH,2972,75950
CFI FLASH,THE REST,2972,75950
COLDFIRE,COLDFIRE,23296,688861
COLDFIRE,THE REST,23296,688861
DFU,DFU,29740,763703
DFU,THE REST,29740,763703
DFU,USB,28171,728926
DRIVER MODEL,DRIVER MODEL,9618,259278
DRIVER MODEL,THE REST,9618,259278
FLATTENED DEVICE TREE,FLATTENED DEVICE TREE,10062,289285
FLATTENED DEVICE TREE,THE REST,10062,289285
FREEBSD,FREEBSD,0,0
FREESCALE QORIQ,FREESCALE QORIQ,0,0
I2C,I2C,14459,364186
I2C,THE REST,14459,364186
MICROBLAZE,MICROBLAZE,2571,58797
MICROBLAZE,THE REST,2571,58797
MIPS,MIPS,11238,307902
MIPS,THE REST,11238,307902
MMC,MMC,14178,349565
MMC,THE REST,14178,349565
NAND FLASH,NAND FLASH,28979,783928
NAND FLASH,THE REST,28979,783928
NDS32,NDS32,3707,91162
NDS32,THE REST,3707,91162
NETWORK,NETWORK,85303,2312069
NETWORK,THE REST,85303,2312069
NIOS,NIOS,3410,81437
NIOS,THE REST,3410,81437
ONENAND,ONENAND,3816,99263
ONENAND,THE REST,3816,99263
OPENRISC,OPENRISC,2503,64279
OPENRISC,THE REST,2503,64279
PATMAN,PATMAN,3569,120904
PATMAN,THE REST,3569,120904
POWERPC,POWERPC,98825,2786691
POWERPC,POWERPC MPC5XXX,10707,262292
POWERPC,POWERPC MPC82XX,6809,176406
POWERPC,POWERPC MPC83XX,5506,139660
POWERPC,POWERPC MPC85XX,15485,417491
POWERPC,POWERPC MPC86XX,2729,58216
POWERPC,POWERPC MPC8XX,7683,193938
POWERPC,POWERPC PPC4XX,21018,582493
POWERPC,THE REST,98825,2786691
POWERPC MPC5XXX,POWERPC MPC5XXX,10707,262292
POWERPC MPC5XXX,THE REST,10707,262292
POWERPC MPC82XX,POWERPC MPC82XX,6809,176406
POWERPC MPC82XX,THE REST,6809,176406
POWERPC MPC83XX,POWERPC MPC83XX,5506,139660
POWERPC MPC83XX,THE REST,5506,139660
POWERPC MPC85XX,POWERPC MPC85XX,15485,417491
POWERPC MPC85XX,THE REST,15485,417491
POWERPC MPC86XX,POWERPC MPC86XX,2729,58216
POWERPC MPC86XX,THE REST,2729,58216
POWERPC MPC8XX,POWERPC MPC8XX,7683,193938
POWERPC MPC8XX,THE REST,7683,193938
POWERPC PPC4XX,POWERPC PPC4XX,21018,582493
POWERPC PPC4XX,THE REST,21018,582493
SANDBOX,SANDBOX,4480,103187
SANDBOX,THE REST,4480,103187
SH,SH,9046,203642
SH,THE REST,9046,203642
SPARC,SPARC,10523,265521
SPARC,THE REST,10523,265521
SPI,SPI,20599,531662
SPI,THE REST,20599,531662
THE REST,THE REST,2055343,62291354
THE REST,UBI,16267,468480
THE REST,USB,82691,2186633
THE REST,VIDEO,31850,885906
THE REST,X86,47852,1457575
TQ GROUP,TQ GROUP,0,0
UBI,UBI,16267,468480
USB,USB,82691,2186633
VIDEO,VIDEO,31850,885906
X86,X86,47852,1457575
