from,to,lines,size
ARC,ARC,3624,79839
ARC,THE REST,3624,79839
ARM,ARM,381236,10892428
ARM,ARM ATMEL AT91,9764,287713
ARM,ARM BROADCOM BCM283X,1060,24296
ARM,ARM FREESCALE IMX,47167,2072628
ARM,ARM HISILICON,192,5765
ARM,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,9548,279779
ARM,ARM MARVELL PXA,4167,153946
ARM,ARM RENESAS RMOBILE/R-CAR,26371,823439
ARM,ARM ROCKCHIP,2760,68600
ARM,ARM SAMSUNG,21102,552183
ARM,ARM SNAPDRAGON,351,8376
ARM,ARM STM SPEAR,1981,41055
ARM,ARM STM STV0991,734,20204
ARM,ARM SUNXI,5482,171435
ARM,ARM TEGRA,25460,705161
ARM,ARM TI,29037,788745
ARM,ARM UNIPHIER,14072,331475
ARM,ARM ZYNQMP,818,18039
ARM,THE REST,381236,10892428
ARM ALTERA SOCFPGA,ARM ALTERA SOCFPGA,0,0
ARM ATMEL AT91,ARM ATMEL AT91,9764,287713
ARM ATMEL AT91,THE REST,9764,287713
ARM BROADCOM BCM283X,ARM BROADCOM BCM283X,1675,40903
ARM BROADCOM BCM283X,DRIVER MODEL,25,433
ARM BROADCOM BCM283X,MMC,191,5573
ARM BROADCOM BCM283X,THE REST,1675,40903
ARM BROADCOM BCM283X,VIDEO,128,4030
ARM FREESCALE IMX,ARM FREESCALE IMX,59282,2388643
ARM FREESCALE IMX,THE REST,59282,2388643
ARM HISILICON,ARM HISILICON,192,5765
ARM HISILICON,THE REST,192,5765
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,9548,279779
ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X,THE REST,9548,279779
ARM MARVELL PXA,ARM MARVELL PXA,4167,153946
ARM MARVELL PXA,THE REST,4167,153946
ARM RENESAS RMOBILE/R-CAR,ARM RENESAS RMOBILE/R-CAR,26371,823439
ARM RENESAS RMOBILE/R-CAR,THE REST,26371,823439
ARM ROCKCHIP,ARM ROCKCHIP,2760,68600
ARM ROCKCHIP,THE REST,2760,68600
ARM SAMSUNG,ARM SAMSUNG,21102,552183
ARM SAMSUNG,THE REST,21102,552183
ARM SNAPDRAGON,ARM SNAPDRAGON,351,8376
ARM SNAPDRAGON,THE REST,351,8376
ARM STM SPEAR,ARM STM SPEAR,1981,41055
ARM STM SPEAR,THE REST,1981,41055
ARM STM STV0991,ARM STM STV0991,734,20204
ARM STM STV0991,THE REST,734,20204
ARM SUNXI,ARM SUNXI,5482,171435
ARM SUNXI,THE REST,5482,171435
ARM TEGRA,ARM TEGRA,25460,705161
ARM TEGRA,THE REST,25460,705161
ARM TI,ARM TI,29037,788745
ARM TI,THE REST,29037,788745
ARM UNIPHIER,ARM UNIPHIER,18360,454511
ARM UNIPHIER,I2C,573,13653
ARM UNIPHIER,MMC,763,22094
ARM UNIPHIER,THE REST,18360,454511
ARM UNIPHIER,USB,85,1560
ARM ZYNQ,ARM ZYNQ,0,0
ARM ZYNQMP,ARM ZYNQMP,818,18039
ARM ZYNQMP,THE REST,818,18039
AVR32,AVR32,4331,108878
AVR32,THE REST,4331,108878
BLACKFIN,BLACKFIN,68502,4448350
BLACKFIN,THE REST,68502,4448350
BUILDMAN,BUILDMAN,8870,355258
BUILDMAN,THE REST,8870,355258
CFI FLASH,CFI FLASH,2974,76018
CFI FLASH,THE REST,2974,76018
COLDFIRE,COLDFIRE,23314,685067
COLDFIRE,THE REST,23314,685067
DFU,DFU,29893,768353
DFU,THE REST,29893,768353
DFU,USB,28317,733278
DRIVER MODEL,DRIVER MODEL,11049,301715
DRIVER MODEL,THE REST,11049,301715
EFI PAYLOAD,EFI PAYLOAD,3396,89926
EFI PAYLOAD,THE REST,3396,89926
FLATTENED DEVICE TREE,FLATTENED DEVICE TREE,10030,288692
FLATTENED DEVICE TREE,THE REST,10030,288692
FREEBSD,FREEBSD,0,0
FREESCALE QORIQ,FREESCALE QORIQ,0,0
I2C,I2C,16902,427210
I2C,THE REST,16902,427210
MICROBLAZE,MICROBLAZE,2609,59500
MICROBLAZE,THE REST,2609,59500
MIPS,MIPS,16584,443937
MIPS,THE REST,16584,443937
MMC,MMC,16708,411278
MMC,THE REST,16708,411278
NAND FLASH,NAND FLASH,31005,836442
NAND FLASH,THE REST,31005,836442
NDS32,NDS32,3677,90350
NDS32,THE REST,3677,90350
