from,to,lines,size
ACPI,ACPI,21543,667406
ACPI,POWER MANAGEMENT,4022,116671
ACPI,THE REST,21543,667406
ACPI,TOOLSTACK,3616,124120
ACPI,X86 ARCHITECTURE,4591,130712
AMD IOMMU,AMD IOMMU,6579,197481
AMD IOMMU,THE REST,6579,197481
AMD SVM,AMD SVM,6472,192461
AMD SVM,THE REST,6472,192461
AMD SVM,X86 ARCHITECTURE,6472,192461
ARGO,ARGO,2665,79534
ARGO,THE REST,2665,79534
ARINC653 SCHEDULER,ARINC653 SCHEDULER,826,25750
ARINC653 SCHEDULER,SCHEDULING,739,22908
ARINC653 SCHEDULER,THE REST,826,25750
ARINC653 SCHEDULER,TOOLSTACK,87,2842
ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,73675,2146038
ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,LIVEPATCH,1047,28920
ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,TEE MEDIATORS,3127,95786
ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,THE REST,73675,2146038
ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE,"VM EVENT, MEM ACCESS and MONITOR",788,21939
CPU POOLS,CPU POOLS,985,25115
CPU POOLS,THE REST,985,25115
Continuous Integration (CI),Continuous Integration (CI),2021,46880
Continuous Integration (CI),THE REST,2021,46880
DEVICE TREE,DEVICE TREE,6860,209119
DEVICE TREE,THE REST,6860,209119
EFI,EFI,6890,203347
EFI,THE REST,6890,203347
EFI,X86 ARCHITECTURE,1525,47687
GDBSX DEBUGGER,GDBSX DEBUGGER,2886,77315
GDBSX DEBUGGER,THE REST,2886,77315
GDBSX DEBUGGER,TOOLSTACK,2639,69900
GDBSX DEBUGGER,X86 ARCHITECTURE,247,7415
GOLANG BINDINGS,GOLANG BINDINGS,1279,31098
GOLANG BINDINGS,THE REST,1279,31098
GOLANG BINDINGS,TOOLSTACK,1279,31098
