"c_representative","c_section","c_size"
"AMD IOMMU","AMD IOMMU",6217
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE",43125
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","HISILICON HIP04 SUPPORT",762
"CPU POOLS","CPU POOLS",814
"DEVICE TREE","DEVICE TREE",6630
"EVENT CHANNELS (FIFO-BASED ABI)","EVENT CHANNELS (FIFO-BASED ABI)",697
"INTEL(R) VT FOR DIRECTED I/O (VT-D)","INTEL(R) VT FOR DIRECTED I/O (VT-D)",6833
"IOMMU VENDOR INDEPENDENT CODE","IOMMU VENDOR INDEPENDENT CODE",3513
"MINI-OS","MINI-OS",10
"OVMF UPSTREAM","OVMF UPSTREAM",0
"QEMU UPSTREAM","QEMU UPSTREAM",0
"QEMU-DM","QEMU-DM",0
"SCHEDULING","ARINC653 SCHEDULER",865
"SCHEDULING","RTDS SCHEDULER",1206
"SCHEDULING","SCHEDULING",7894
"SEABIOS UPSTREAM","SEABIOS UPSTREAM",0
"STUB DOMAINS","STUB DOMAINS",33938
"STUB DOMAINS","VTPM",12808
"TOOLSTACK","GDBSX DEBUGGER",2883
"TOOLSTACK","KDD DEBUGGER",2214
"TOOLSTACK","OCAML TOOLS",11968
"TOOLSTACK","REMUS",4220
"TOOLSTACK","TOOLSTACK",309992
"TOOLSTACK","VM EVENT AND MEM ACCESS",2178
"TOOLSTACK","XENTRACE",14690
"TOOLSTACK","XSM/FLASK",16880
"TRANSCENDENT MEMORY (TMEM)","TRANSCENDENT MEMORY (TMEM)",4331
"UNMODIFIED LINUX PV DRIVERS","UNMODIFIED LINUX PV DRIVERS",1775
"USB PV DRIVERS","USB PV DRIVERS",0
"X86 ARCHITECTURE","ACPI",17120
"X86 ARCHITECTURE","AMD SVM",5552
"X86 ARCHITECTURE","EFI",6411
"X86 ARCHITECTURE","INTEL(R) TRUSTED EXECUTION TECHNOLOGY (TXT)",697
"X86 ARCHITECTURE","INTEL(R) VT FOR X86 (VT-X)",10099
"X86 ARCHITECTURE","KEXEC",408
"X86 ARCHITECTURE","MACHINE CHECK (MCA) & RAS",5208
"X86 ARCHITECTURE","POWER MANAGEMENT",5475
"X86 ARCHITECTURE","X86 ARCHITECTURE",165683
"X86 ARCHITECTURE","X86 MEMORY MANAGEMENT",21944
"X86 ARCHITECTURE","X86 MEMORY SHARING AND PAGING",3959
"X86 ARCHITECTURE","X86 SHADOW PAGETABLES",10467
