"c_representative","c_section","c_size"
"AMD IOMMU","AMD IOMMU",5928
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE",20276
"CPU POOLS","CPU POOLS",712
"DEVICE TREE","DEVICE TREE",5385
"INTEL(R) VT FOR DIRECTED I/O (VT-D)","INTEL(R) VT FOR DIRECTED I/O (VT-D)",6777
"IOMMU VENDOR INDEPENDENT CODE","IOMMU VENDOR INDEPENDENT CODE",2810
"LINUX (PV_OPS)","LINUX (PV_OPS)",0
"LINUX (XCP)","LINUX (XCP)",0
"QEMU UPSTREAM","QEMU UPSTREAM",0
"QEMU-DM","QEMU-DM",0
"SCHEDULING","SCHEDULING",8021
"SEABIOS UPSTREAM","SEABIOS UPSTREAM",0
"STUB DOMAINS","MINI-OS",22260
"STUB DOMAINS","STUB DOMAINS",26912
"STUB DOMAINS","VTPM",9935
"TOOLSTACK","GDBSX DEBUGGER",2862
"TOOLSTACK","KDD DEBUGGER",2212
"TOOLSTACK","OCAML TOOLS",9074
"TOOLSTACK","REMUS",6057
"TOOLSTACK","TOOLSTACK",380539
"TOOLSTACK","XENTRACE",3572
"TOOLSTACK","XSM/FLASK",16073
"TRANSCENDENT MEMORY (TMEM)","TRANSCENDENT MEMORY (TMEM)",4857
"UNMODIFIED LINUX PV DRIVERS","UNMODIFIED LINUX PV DRIVERS",1764
"USB PV DRIVERS","USB PV DRIVERS",0
"X86 ARCHITECTURE","ACPI",16706
"X86 ARCHITECTURE","AMD SVM",5820
"X86 ARCHITECTURE","EFI",5995
"X86 ARCHITECTURE","INTEL(R) TRUSTED EXECUTION TECHNOLOGY (TXT)",699
"X86 ARCHITECTURE","INTEL(R) VT FOR X86 (VT-X)",9974
"X86 ARCHITECTURE","MACHINE CHECK (MCA) & RAS",5349
"X86 ARCHITECTURE","POWER MANAGEMENT",5315
"X86 ARCHITECTURE","X86 ARCHITECTURE",141803
"X86 ARCHITECTURE","X86 MEMORY MANAGEMENT",20300
