"c_representative","c_section","c_size"
"ARC","ARC",6013
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",796
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",108
"ARM","ARM",538538
"ARM","ARM ALTERA SOCFPGA",8974
"ARM","ARM ATMEL AT91",9987
"ARM","ARM FREESCALE IMX",77406
"ARM","ARM HISILICON",1140
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X",10597
"ARM","ARM MARVELL PXA",4120
"ARM","ARM RENESAS RMOBILE/R-CAR",10096
"ARM","ARM ROCKCHIP",37021
"ARM","ARM SAMSUNG",19065
"ARM","ARM SNAPDRAGON",777
"ARM","ARM STI",109
"ARM","ARM STM SPEAR",2383
"ARM","ARM STM STM32MP",4912
"ARM","ARM STM STV0991",719
"ARM","ARM SUNXI",16158
"ARM","ARM TEGRA",26282
"ARM","ARM TI",16005
"ARM","ARM UNIPHIER",18839
"ARM","TI SYSTEM SECURITY",1200
"ARM","VIDEO",47368
"ARM ZYNQ","ARM ZYNQ",106130
"ARM ZYNQ","ARM ZYNQMP",30099
"ARM ZYNQ","ARM ZYNQMP R5",67
"ARM ZYNQ","I2C",18046
"ARM ZYNQ","MICROBLAZE",89028
"ARM ZYNQ","NAND FLASH",31915
"ARM ZYNQ","NETWORK",101140
"ARM ZYNQ","SPI",24270
"BUILDMAN","BUILDMAN",9220
"CFI FLASH","CFI FLASH",2996
"COLDFIRE","COLDFIRE",22984
"EFI PAYLOAD","EFI PAYLOAD",19808
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",7553
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",0
"LOGGING","LOGGING",794
"MIPS","MIPS",20858
"MMC","ARM BROADCOM BCM283X",3061
"MMC","DRIVER MODEL",16816
"MMC","MMC",24099
"NDS32","NDS32",4370
"NIOS","NIOS",3355
"ONENAND","ONENAND",3898
"PATMAN","PATMAN",4471
"POWER","POWER",14971
"POWERPC","POWERPC",45420
"POWERPC","POWERPC MPC83XX",5484
"POWERPC","POWERPC MPC85XX",16680
"POWERPC","POWERPC MPC86XX",2740
"POWERPC","POWERPC MPC8XX",2135
"RISC-V","RISC-V",3113
"SANDBOX","SANDBOX",5854
"SH","SH",8467
"SPMI","SPMI",467
"TQ GROUP","TQ GROUP",0
"UBI","UBI",16399
"USB","DFU",29925
"USB","ROCKUSB",840
"USB","USB",88459
"USB","USB xHCI",7011
"X86","X86",77305
"XTENSA","XTENSA",5550
