"c_representative","c_section","c_size"
"ARC","ARC",3797
"ARM","ARM",498571
"ARM","ARM ALTERA SOCFPGA",7632
"ARM","ARM ATMEL AT91",9849
"ARM","ARM FREESCALE IMX",72390
"ARM","ARM HISILICON",192
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X",10487
"ARM","ARM MARVELL PXA",4167
"ARM","ARM RENESAS RMOBILE/R-CAR",32961
"ARM","ARM ROCKCHIP",8500
"ARM","ARM SAMSUNG",19137
"ARM","ARM SNAPDRAGON",351
"ARM","ARM STI",99
"ARM","ARM STM SPEAR",1981
"ARM","ARM STM STV0991",734
"ARM","ARM SUNXI",16033
"ARM","ARM TEGRA",26082
"ARM","ARM TI",16361
"ARM","ARM UNIPHIER",19430
"ARM","ARM ZYNQMP",1169
"ARM","I2C",17123
"ARM","TI SYSTEM SECURITY",1036
"ARM ZYNQ","ARM ZYNQ",0
"BUILDMAN","BUILDMAN",8967
"CFI FLASH","CFI FLASH",2974
"COLDFIRE","COLDFIRE",23279
"EFI PAYLOAD","EFI PAYLOAD",4496
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",11641
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",0
"MICROBLAZE","MICROBLAZE",2615
"MIPS","MIPS",19680
"NAND FLASH","NAND FLASH",31043
"NDS32","NDS32",4364
"NETWORK","NETWORK",97793
"NIOS","NIOS",3385
"ONENAND","ONENAND",3901
"PATMAN","PATMAN",4392
"POWER","POWER",12746
"POWERPC","POWERPC",45303
"POWERPC","POWERPC MPC83XX",5513
"POWERPC","POWERPC MPC85XX",16926
"POWERPC","POWERPC MPC86XX",2759
"POWERPC","POWERPC MPC8XX",2211
"POWERPC PPC4XX","POWERPC PPC4XX",0
"SANDBOX","SANDBOX",5120
"SH","SH",8581
"SPI","SPI",22504
"SPMI","SPMI",464
"TQ GROUP","TQ GROUP",0
"UBI","UBI",16367
"USB","DFU",28671
"USB","USB",85112
"VIDEO","ARM BROADCOM BCM283X",1989
"VIDEO","DRIVER MODEL",16051
"VIDEO","MMC",18190
"VIDEO","VIDEO",45768
"X86","X86",62935
"XTENSA","XTENSA",5620
