"c_representative","c_section","c_size"
"ACPI","ACPI",21332
"ACPI","POWER MANAGEMENT",5604
"AMD IOMMU","AMD IOMMU",6380
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE",59804
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","LIVEPATCH",5907
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","VM EVENT, MEM ACCESS and MONITOR",4965
"CPU POOLS","CPU POOLS",819
"DEVICE TREE","DEVICE TREE",6725
"INTEL(R) VT FOR DIRECTED I/O (VT-D)","INTEL(R) VT FOR DIRECTED I/O (VT-D)",7376
"IOMMU VENDOR INDEPENDENT CODE","IOMMU VENDOR INDEPENDENT CODE",3882
"KCONFIG","KCONFIG",24787
"MINI-OS","MINI-OS",10
"OVMF UPSTREAM","OVMF UPSTREAM",0
"PUBLIC I/O INTERFACES AND PV DRIVERS DESIGNS","PUBLIC I/O INTERFACES AND PV DRIVERS DESIGNS",6333
"QEMU UPSTREAM","QEMU UPSTREAM",0
"QEMU-DM","QEMU-DM",0
"SCHEDULING","ARINC653 SCHEDULER",870
"SCHEDULING","RTDS SCHEDULER",1610
"SCHEDULING","SCHEDULING",11713
"SEABIOS UPSTREAM","SEABIOS UPSTREAM",0
"STUB DOMAINS","STUB DOMAINS",33994
"STUB DOMAINS","VTPM",12796
"TOOLSTACK","BLKTAP2",40248
"TOOLSTACK","GDBSX DEBUGGER",2889
"TOOLSTACK","KDD DEBUGGER",2222
"TOOLSTACK","OCAML TOOLS",12537
"TOOLSTACK","PYTHON BINDINGS",7492
"TOOLSTACK","REMUS",1152
"TOOLSTACK","TOOLSTACK",348378
"TOOLSTACK","XENTRACE",15254
"TOOLSTACK","XSM/FLASK",16802
"TRANSCENDENT MEMORY (TMEM)","TRANSCENDENT MEMORY (TMEM)",4146
"TRAVIS CI","TRAVIS CI",89
"UNMODIFIED LINUX PV DRIVERS","UNMODIFIED LINUX PV DRIVERS",1775
"USB PV DRIVERS","USB PV DRIVERS",0
"X86 ARCHITECTURE","AMD SVM",6383
"X86 ARCHITECTURE","EFI",6778
"X86 ARCHITECTURE","INTEL(R) TRUSTED EXECUTION TECHNOLOGY (TXT)",718
"X86 ARCHITECTURE","INTEL(R) VT FOR X86 (VT-X)",13920
"X86 ARCHITECTURE","KEXEC",410
"X86 ARCHITECTURE","X86 ARCHITECTURE",225042
"X86 ARCHITECTURE","X86 I/O EMULATION",5074
"X86 ARCHITECTURE","X86 MEMORY MANAGEMENT",22933
"X86 ARCHITECTURE","X86 MEMORY PAGING",87
"X86 ARCHITECTURE","X86 MEMORY SHARING",3984
"X86 ARCHITECTURE","X86 SHADOW PAGETABLES",10542
"X86 ARCHITECTURE","X86 VIRIDIAN ENLIGHTENMENTS",1275
