"c_representative","c_section","c_size"
"ARC","ARC",6795
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",796
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",210
"ARM","ARM",593307
"ARM","ARM ALTERA SOCFPGA",9905
"ARM","ARM FREESCALE IMX",80195
"ARM","ARM HISILICON",1140
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",47061
"ARM","ARM MARVELL PXA",4120
"ARM","ARM MICROCHIP/ATMEL AT91",13951
"ARM","ARM OWL",550
"ARM","ARM RENESAS RMOBILE/R-CAR",10233
"ARM","ARM ROCKCHIP",34669
"ARM","ARM SAMSUNG",19133
"ARM","ARM SNAPDRAGON",2831
"ARM","ARM STI",109
"ARM","ARM STM SPEAR",2379
"ARM","ARM STM STV0991",716
"ARM","ARM SUNXI",18040
"ARM","ARM TEGRA",26329
"ARM","ARM TI",16466
"ARM","ARM UNIPHIER",19917
"ARM","ARM VERSAL",375
"ARM","ARM/CZ.NIC TURRIS MOX SUPPORT",1858
"ARM","TI SYSTEM SECURITY",1504
"ARM VERSATILE EXPRESS DRIVERS","ARM VERSATILE EXPRESS DRIVERS",1681
"ARM ZYNQ","ARM BROADCOM BCMSTB",1034
"ARM ZYNQ","ARM ZYNQ",108885
"ARM ZYNQ","ARM ZYNQMP",31032
"ARM ZYNQ","ARM ZYNQMP R5",67
"ARM ZYNQ","FPGA",9037
"ARM ZYNQ","MICROBLAZE",91456
"ARM ZYNQ","NAND FLASH",32321
"ARM ZYNQ","NETWORK",108604
"ARM ZYNQ","SPI",24634
"ARM ZYNQ","SPI-NOR",6361
"BINMAN","BINMAN",9530
"BUILDMAN","BUILDMAN",9362
"CFI FLASH","CFI FLASH",2996
"COLDFIRE","COLDFIRE",22974
"EFI PAYLOAD","EFI PAYLOAD",32286
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",7733
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",0
"LOGGING","LOGGING",814
"MIPS","MIPS",26781
"MIPS","MIPS JZ4780",1921
"MIPS","MIPS MSCC",9946
"NDS32","NDS32",4290
"NIOS","NIOS",3355
"ONENAND","ONENAND",3896
"PATMAN","PATMAN",4701
"POWERPC","POWERPC",45739
"POWERPC","POWERPC MPC83XX",8882
"POWERPC","POWERPC MPC85XX",16717
"POWERPC","POWERPC MPC86XX",2741
"POWERPC","POWERPC MPC8XX",2137
"RISC-V","RISC-V",4307
"SANDBOX","SANDBOX",6908
"SH","SH",8428
"SPMI","SPMI",467
"TEE","TEE",3225
"TQ GROUP","TQ GROUP",0
"UBI","UBI",16399
"USB","DFU",32548
"USB","ROCKUSB",1058
"USB","USB",87871
"USB","USB xHCI",6693
"VIDEO","ARM AMLOGIC SOC SUPPORT",20611
"VIDEO","ARM BROADCOM BCM283X",3237
"VIDEO","ARM MEDIATEK",11043
"VIDEO","ARM STM STM32MP",8543
"VIDEO","DRIVER MODEL",20676
"VIDEO","I2C",18577
"VIDEO","MALI DISPLAY PROCESSORS",685
"VIDEO","MMC",27397
"VIDEO","POWER",16911
"VIDEO","TDA19988 HDMI ENCODER",653
"VIDEO","VIDEO",67822
"X86","X86",78785
"XTENSA","XTENSA",5461
