"c_representative","c_section","c_size"
"ACPI:","ACPI:",3184
"ANDROID AB","ANDROID AB",238
"ANDROID AVB","ANDROID AVB",9057
"ARC","ARC",7403
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",212
"ARC HSDK RESET","ARC HSDK RESET",127
"ARM","APPLE M1 SOC SUPPORT",1856
"ARM","ARM",960885
"ARM","ARM ALTERA SOCFPGA",11746
"ARM","ARM AMLOGIC SOC SUPPORT",47081
"ARM","ARM BROADCOM BCM283X / BCM27XX",7718
"ARM","ARM FREESCALE IMX",220512
"ARM","ARM HISILICON",1196
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",54251
"ARM","ARM MARVELL PXA",4125
"ARM","ARM MICROCHIP/ATMEL AT91",16132
"ARM","ARM PHYTIUM",229
"ARM","ARM RENESAS RMOBILE/R-CAR",10609
"ARM","ARM ROCKCHIP",124844
"ARM","ARM SAMSUNG",19299
"ARM","ARM SNAPDRAGON",4104
"ARM","ARM STM STM32MP",60336
"ARM","ARM STM STV0991",720
"ARM","ARM SUNXI",28463
"ARM","ARM TEGRA",27392
"ARM","ARM TI",83522
"ARM","ARM U8500",2919
"ARM","ARM UNIPHIER",21418
"ARM","ARM VERSATILE EXPRESS DRIVERS",2458
"ARM","ARM/CZ.NIC TURRIS MOX SUPPORT",3152
"ARM","COLDFIRE",20490
"ARM","NVMe",2416
"ARM","OUT4-IMX6ULL-NANO BOARD",915
"ARM","POWER",25266
"ARM","RNG",1385
"ARM","SEMIHOSTING",861
"ARM","SPMI",525
"ARM","TARGET_BCMNS3",4122
"ARM","TI SYSTEM SECURITY",2424
"ARM","UBI",16455
"ARM","XEN",7050
"ARM MARVELL PCIE CONTROLLER DRIVERS","ARM MARVELL PCIE CONTROLLER DRIVERS",1828
"ARM MARVELL SERIAL DRIVERS","ARM MARVELL SERIAL DRIVERS",361
"BINMAN","BINMAN",29511
"BTRFS","BTRFS",9580
"BUILDMAN","BUILDMAN",14062
"CAAM","CAAM",4246
"CFI FLASH","CFI FLASH",3023
"EFI PAYLOAD","EFI APP",1082
"EFI PAYLOAD","EFI PAYLOAD",59710
"EFI PAYLOAD","EFI VARIABLES VIA OP-TEE",1003
"ENVIRONMENT","ENVIRONMENT",7687
"ENVIRONMENT AS TEXT","ENVIRONMENT AS TEXT",560
"EROFS","EROFS",2689
"EVENTS","EVENTS",653
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",7586
"FREEBSD","FREEBSD",0
"GATEWORKS_SC","GATEWORKS_SC",654
"KWBIMAGE / KWBOOT TOOLS","KWBIMAGE / KWBOOT TOOLS",5413
"LED","LED",229
"LOGGING","LOGGING",3511
"MIPS","MIPS",193616
"MIPS","MIPS JZ4780",1939
"MIPS","MIPS MEDIATEK",6386
"MIPS","MIPS MSCC",13930
"MIPS","MIPS Octeon",160035
"NETWORK","ARM BROADCOM BCMSTB",1066
"NETWORK","ARM CORTINA ACCESS CAxxxx",5257
"NETWORK","ARM IPQ40XX",1929
"NETWORK","ARM VERSAL",3608
"NETWORK","ARM ZYNQ",135099
"NETWORK","ARM ZYNQMP",58612
"NETWORK","ARM ZYNQMP R5",73
"NETWORK","FPGA",9920
"NETWORK","FREESCALE QORIQ",281
"NETWORK","MICROBLAZE",107226
"NETWORK","MIPS CORTINA ACCESS CAxxxx",3532
"NETWORK","NAND FLASH",45274
"NETWORK","NETWORK",144665
"NETWORK","NXP C45 TJA11XX PHY DRIVER",348
"NETWORK","SL28CLPD",379
"NETWORK","SPI",34824
"NETWORK","SPI-NOR",8217
"NETWORK","WATCHDOG",5628
"NIOS","NIOS",3391
"ONENAND","ONENAND",3899
"PATMAN","PATMAN",8059
"PCI Endpoint","PCI Endpoint",1350
"PCI MPC85xx","PCI MPC85xx",161
"POWERPC","POWERPC",58544
"POWERPC","POWERPC MPC83XX",16790
"POWERPC","POWERPC MPC85XX",14089
"POWERPC","POWERPC MPC8XX",2057
"RISC-V","RISC-V",13853
"SANDBOX","SANDBOX",9991
"SETEXPR","SETEXPR",647
"SH","SH",6980
"SQUASHFS","SQUASHFS",3111
"STACKPROTECTOR","STACKPROTECTOR",61
"TEE","TEE",4003
"TEE-lib","TEE-lib",219
"TPM DRIVERS","TPM DRIVERS",6906
"TQ GROUP","TQ GROUP",0
"UFS","UFS",3411
"USB","ARC HSDK CGU CLOCK",857
"USB","ARC SYNOPSYS DW MMC EXTENSIONS",232
"USB","ARM ASPEED",9076
"USB","ARM MEDIATEK",27189
"USB","ARM OWL",947
"USB","ARM STI",1951
"USB","BOOTDEVICE",5139
"USB","CLOCK",68800
"USB","DFU",37503
"USB","DRIVER MODEL",36228
"USB","FASTBOOT",3985
"USB","MMC",39729
"USB","RISC-V CANAAN KENDRYTE K210",2252
"USB","ROCKUSB",1063
"USB","USB",108604
"USB","USB xHCI",6985
"USB","VirtIO",5274
"VIDEO","ARM NEXELL S5P4418",17202
"VIDEO","I2C",24539
"VIDEO","MALI DISPLAY PROCESSORS",686
"VIDEO","TDA19988 HDMI ENCODER",655
"VIDEO","VIDEO",75070
"X86","X86",101605
"XTENSA","XTENSA",5480
