"c_representative","c_section","c_size"
"AMD IOMMU","AMD IOMMU",5839
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE",12826
"CPU POOLS","CPU POOLS",716
"DEVICE TREE","DEVICE TREE",3582
"INTEL(R) VT FOR DIRECTED I/O (VT-D)","INTEL(R) VT FOR DIRECTED I/O (VT-D)",6621
"LINUX (PV_OPS)","LINUX (PV_OPS)",0
"LINUX (XCP)","LINUX (XCP)",0
"MINI-OS","MINI-OS",25041
"QEMU UPSTREAM","QEMU UPSTREAM",0
"QEMU-DM","QEMU-DM",0
"SCHEDULING","SCHEDULING",7647
"SEABIOS UPSTREAM","SEABIOS UPSTREAM",0
"STUB DOMAINS","STUB DOMAINS",15620
"TOOLSTACK","GDBSX DEBUGGER",2902
"TOOLSTACK","KDD DEBUGGER",2212
"TOOLSTACK","REMUS",6059
"TOOLSTACK","TOOLSTACK",422748
"TOOLSTACK","XENTRACE",3667
"TRANSCENDENT MEMORY (TMEM)","TRANSCENDENT MEMORY (TMEM)",4900
"UNMODIFIED LINUX PV DRIVERS","UNMODIFIED LINUX PV DRIVERS",1758
"USB PV DRIVERS","USB PV DRIVERS",0
"X86 ARCHITECTURE","ACPI & POWER MANAGEMENT",11676
"X86 ARCHITECTURE","AMD SVM",5738
"X86 ARCHITECTURE","EFI",5558
"X86 ARCHITECTURE","INTEL(R) TRUSTED EXECUTION TECHNOLOGY (TXT)",699
"X86 ARCHITECTURE","INTEL(R) VT FOR X86 (VT-X)",8440
"X86 ARCHITECTURE","MACHINE CHECK (MCA) & RAS",5582
"X86 ARCHITECTURE","X86 ARCHITECTURE",146351
"X86 ARCHITECTURE","X86 MEMORY MANAGEMENT",20896
