"c_representative","c_section","c_size"
"Block drivers - Bootdevice","Block drivers - Bootdevice",341
"Devices - EDU","Devices - EDU",408
"Devices - PCI","Devices - PCI",8794
"Devices - Rocker","Devices - Rocker",5988
"Devices - SCSI","Devices - LSI53C895A",2163
"Devices - SCSI","Devices - megasas",3812
"Devices - SCSI","Devices - SCSI",17663
"Devices - SCSI","Devices - vhost",2425
"Devices - SCSI","Devices - Vmware",6102
"Devices - USB","Devices - USB",33606
"Devices - USB","Devices - USB (serial adapter)",649
"Devices - VFIO","Devices - VFIO",5548
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",7557
"Guest CPU cores (TCG): - ARM","ARM Machines - Allwinner-a10",862
"Guest CPU cores (TCG): - ARM","ARM Machines - ARM ACPI Subsystem",741
"Guest CPU cores (TCG): - ARM","ARM Machines - Calxeda Highbank",848
"Guest CPU cores (TCG): - ARM","ARM Machines - Canon DIGIC",679
"Guest CPU cores (TCG): - ARM","ARM Machines - Exynos",7449
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",142
"Guest CPU cores (TCG): - ARM","ARM Machines - i.MX31",2324
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",684
"Guest CPU cores (TCG): - ARM","ARM Machines - Mainstone",202
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1758
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1436
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",283
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",439
"Guest CPU cores (TCG): - ARM","ARM Machines - Spitz",1149
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2032
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1087
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx Zynq",3776
"Guest CPU cores (TCG): - ARM","Devices - OMAP",17190
"Guest CPU cores (TCG): - ARM","Devices - SSI",2752
"Guest CPU cores (TCG): - ARM","Devices - Xilinx EDK",4167
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",607
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",70991
"Guest CPU cores (TCG): - CRIS","CRIS Machines - Axis Dev88",2604
"Guest CPU cores (TCG): - CRIS","Guest CPU cores (TCG): - CRIS",15293
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",6651
"Guest CPU cores (TCG): - M68K","M68K Machines - an5206",103
"Guest CPU cores (TCG): - M68K","M68K Machines - dummy_m68k",86
"Guest CPU cores (TCG): - M68K","M68K Machines - mcf5208",309
"Guest CPU cores (TCG): - MicroBlaze","Guest CPU cores (TCG): - MicroBlaze",4633
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_ml605",221
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_s3adsp1800",139
"Guest CPU cores (TCG): - Moxie","Guest CPU cores (TCG): - Moxie",1498
"Guest CPU cores (TCG): - OpenRISC","Guest CPU cores (TCG): - OpenRISC",6778
"Guest CPU cores (TCG): - OpenRISC","OpenRISC Machines - or1k-sim",148
"Guest CPU cores (TCG): - Overall","Guest CPU cores (TCG): - Overall",4393
"Guest CPU cores (TCG): - PowerPC","Devices - ppc4xx",4663
"Guest CPU cores (TCG): - PowerPC","Devices - ppce500",1204
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - MIPS",696
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - Overall",14279
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - PPC",2486
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - X86",2923
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - MIPS",61849
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - PowerPC",62983
"Guest CPU cores (TCG): - PowerPC","MIPS Machines - Jazz",383
"Guest CPU cores (TCG): - PowerPC","MIPS Machines - Malta",1238
"Guest CPU cores (TCG): - PowerPC","MIPS Machines - Mipssim",245
"Guest CPU cores (TCG): - PowerPC","MIPS Machines - R4000",314
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - 405",679
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Bamboo",307
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - e500",1187
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - mpc8544ds",205
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - New World",3189
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Old World",2516
