"c_representative","c_section","c_size"
"ACPI:","ACPI:",6152
"ANDROID AB","ANDROID AB",621
"ANDROID AVB","ANDROID AVB",9129
"APPLE M1 SOC SUPPORT","APPLE M1 SOC SUPPORT",2985
"ARC","ARC",7367
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",857
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",211
"ARC HSDK RESET","ARC HSDK RESET",126
"ARC SYNOPSYS DW MMC EXTENSIONS","ARC SYNOPSYS DW MMC EXTENSIONS",227
"ARM","ARM",973504
"ARM","ARM ALTERA SOCFPGA",12028
"ARM","ARM BROADCOM BCM283X / BCM27XX",8001
"ARM","ARM FREESCALE IMX",256366
"ARM","ARM HISILICON",1295
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",78983
"ARM","ARM MICROCHIP/ATMEL AT91",42078
"ARM","ARM MSC SM2S IMX8MP SOM",3251
"ARM","ARM NEXELL S5P4418",17328
"ARM","ARM OWL",948
"ARM","ARM SAMSUNG",19369
"ARM","ARM SC5XX",4722
"ARM","ARM SUNXI",28942
"ARM","ARM TEGRA",72253
"ARM","ARM TI",206194
"ARM","ARM U8500",2918
"ARM","ARM UNIPHIER",33302
"ARM","MALI DISPLAY PROCESSORS",677
"ARM","OUT4-IMX6ULL-NANO BOARD",914
"ARM","TARGET_BCMNS3",4162
"ARM","TI SYSTEM SECURITY",1979
"ARM","VIDEO",94144
"ARM CORTINA ACCESS CAxxxx","ARM CORTINA ACCESS CAxxxx",5246
"ARM CORTINA ACCESS CAxxxx","MIPS CORTINA ACCESS CAxxxx",3517
"ARM FF-A","ARM FF-A",3308
"ARM LAYERSCAPE SFP","ARM LAYERSCAPE SFP",348
"ARM MARVELL PCIE CONTROLLER DRIVERS","ARM MARVELL PCIE CONTROLLER DRIVERS",1842
"ARM MARVELL SERIAL DRIVERS","ARM MARVELL SERIAL DRIVERS",360
"ARM METHODE SUPPORT","ARM METHODE SUPPORT",559
"ARM PHYTIUM","ARM PHYTIUM",229
"ARM SAMSUNG CLOCK","ARM SAMSUNG CLOCK",586
"ARM SAMSUNG EXYNOS850 SOC","ARM SAMSUNG EXYNOS850 SOC",580
"ARM SAMSUNG SOC DRIVERS","ARM SAMSUNG SOC DRIVERS",432
"ARM SANCLOUD","ARM SANCLOUD",333
"ARM ZYNQ","ARM VERSAL",8352
"ARM ZYNQ","ARM VERSAL NET",1449
"ARM ZYNQ","ARM ZYNQ",162393
"ARM ZYNQ","ARM ZYNQMP",82572
"ARM ZYNQ","ARM ZYNQMP R5",69
"ARM ZYNQ","BINMAN",39960
"ARM ZYNQ","FPGA",10079
"ARM ZYNQ","MICROBLAZE",123844
"ASPEED AST2600 I2C DRIVER","ASPEED AST2600 I2C DRIVER",365
"BLKMAP","BLKMAP",1153
"BOOTSTD","BOOTMETH_ANDROID",582
"BOOTSTD","BOOTSTD",11716
"BTRFS","BTRFS",9575
"BUILDMAN","BUILDMAN",16184
"CAAM","CAAM",4514
"CAT","CAT",69
"CFI FLASH","CFI FLASH",3021
"COLDFIRE","COLDFIRE",19644
"COLDFIRE","WATCHDOG",7080
"CYCLIC","CYCLIC",325
"DEVICETREE REBASING SUBTREE","ARM AMLOGIC SOC SUPPORT",74857
"DEVICETREE REBASING SUBTREE","ARM ASPEED",58527
"DEVICETREE REBASING SUBTREE","ARM BROADCOM BCMBCA",10218
"DEVICETREE REBASING SUBTREE","ARM BROADCOM BCMSTB",980
"DEVICETREE REBASING SUBTREE","ARM HPE GXP ARCHITECTURE",831
"DEVICETREE REBASING SUBTREE","ARM IPQ40XX",1876
"DEVICETREE REBASING SUBTREE","ARM MEDIATEK",119379
"DEVICETREE REBASING SUBTREE","ARM RENESAS RMOBILE/R-CAR",98829
"DEVICETREE REBASING SUBTREE","ARM ROCKCHIP",258831
"DEVICETREE REBASING SUBTREE","ARM SNAPDRAGON",344987
"DEVICETREE REBASING SUBTREE","ARM STM STM32MP",108516
"DEVICETREE REBASING SUBTREE","ARM VERSATILE EXPRESS DRIVERS",5741
"DEVICETREE REBASING SUBTREE","ASPEED FMC SPI DRIVER",1214
"DEVICETREE REBASING SUBTREE","CLOCK",93978
"DEVICETREE REBASING SUBTREE","DEVICETREE REBASING SUBTREE",2239545
"DEVICETREE REBASING SUBTREE","I2C",27599
"DEVICETREE REBASING SUBTREE","MMC",39786
"DEVICETREE REBASING SUBTREE","NETWORK",152323
"DEVICETREE REBASING SUBTREE","POWER",33141
"DEVICETREE REBASING SUBTREE","RAW NAND",52669
"DEVICETREE REBASING SUBTREE","SPI",41127
"DEVICETREE REBASING SUBTREE","UBI",16458
"DRIVER MODEL","DRIVER MODEL",42706
"EFI APP","EFI APP",1000
"EFI PAYLOAD","EFI PAYLOAD",69223
"ENVIRONMENT","ENVIRONMENT",11324
"ENVIRONMENT AS TEXT","ENVIRONMENT AS TEXT",656
"EROFS","EROFS",3092
"EVENTS","EVENTS",900
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",5634
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",279
"FWU Multi Bank Update","FWU Multi Bank Update",2641
"GATEWORKS_SC","GATEWORKS_SC",654
"KWBIMAGE / KWBOOT TOOLS","KWBIMAGE / KWBOOT TOOLS",5776
"LED","LED",211
"LOGGING","LOGGING",3511
"MIPS","MIPS",196648
"MIPS","MIPS JZ4780",1929
"MIPS","MIPS MEDIATEK",11210
"MIPS","MIPS MSCC",13899
"MIPS","MIPS Octeon",159996
"NIOS","NIOS",3386
"NVMe","NVMe",2505
"NVMEM","NVMEM",343
"NVMXIP","NVMXIP",559
"NXP C45 TJA11XX PHY DRIVER","NXP C45 TJA11XX PHY DRIVER",378
"ONENAND","ONENAND",3895
"PATMAN","PATMAN",6836
"PCI Endpoint","PCI Endpoint",1346
"PCI MPC85xx","PCI MPC85xx",203
"PCI MPS","PCI MPS",202
"PCIe DWC IMX","PCIe DWC IMX",635
"POWERPC","POWERPC",55388
"POWERPC","POWERPC MPC83XX",12858
"POWERPC","POWERPC MPC85XX",14505
"POWERPC","POWERPC MPC8XX",2239
"RISC-V","RISC-V",18577
"RISC-V","SEMIHOSTING",1059
