"c_representative","c_section","c_size"
"ARC","ARC",3797
"ARM","ARM",504119
"ARM","ARM ALTERA SOCFPGA",7632
"ARM","ARM ATMEL AT91",9858
"ARM","ARM BROADCOM BCM283X",1989
"ARM","ARM FREESCALE IMX",72416
"ARM","ARM HISILICON",192
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X",10484
"ARM","ARM MARVELL PXA",4167
"ARM","ARM RENESAS RMOBILE/R-CAR",33006
"ARM","ARM ROCKCHIP",8863
"ARM","ARM SAMSUNG",19142
"ARM","ARM SNAPDRAGON",351
"ARM","ARM STI",99
"ARM","ARM STM SPEAR",2406
"ARM","ARM STM STV0991",734
"ARM","ARM SUNXI",16121
"ARM","ARM TEGRA",26079
"ARM","ARM TI",16375
"ARM","ARM UNIPHIER",18596
"ARM","ARM ZYNQMP",1229
"ARM","DRIVER MODEL",16113
"ARM","I2C",18225
"ARM","MMC",18661
"ARM","TI SYSTEM SECURITY",1050
"ARM","VIDEO",45577
"ARM ZYNQ","ARM ZYNQ",0
"BUILDMAN","BUILDMAN",8967
"CFI FLASH","CFI FLASH",2974
"COLDFIRE","COLDFIRE",23120
"EFI PAYLOAD","EFI PAYLOAD",4499
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",11639
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",0
"MICROBLAZE","MICROBLAZE",2618
"MIPS","MIPS",19675
"NAND FLASH","NAND FLASH",31126
"NDS32","NDS32",4364
"NETWORK","NETWORK",98099
"NIOS","NIOS",3385
"ONENAND","ONENAND",3901
"PATMAN","PATMAN",4392
"POWER","POWER",12781
"POWERPC","POWERPC",45316
"POWERPC","POWERPC MPC83XX",5506
"POWERPC","POWERPC MPC85XX",16959
"POWERPC","POWERPC MPC86XX",2756
"POWERPC","POWERPC MPC8XX",2209
"POWERPC PPC4XX","POWERPC PPC4XX",0
"SANDBOX","SANDBOX",5124
"SH","SH",8591
"SPI","SPI",22515
"SPMI","SPMI",464
"TQ GROUP","TQ GROUP",0
"UBI","UBI",16367
"USB","DFU",29432
"USB","USB",87471
"X86","X86",62960
"XTENSA","XTENSA",5620
