"c_representative","c_section","c_size"
"ACPI:","ACPI:",3184
"ANDROID AB","ANDROID AB",238
"ANDROID AVB","ANDROID AVB",9057
"APPLE M1 SOC SUPPORT","APPLE M1 SOC SUPPORT",1876
"ARC","ARC",7403
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",857
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",212
"ARC HSDK RESET","ARC HSDK RESET",127
"ARC SYNOPSYS DW MMC EXTENSIONS","ARC SYNOPSYS DW MMC EXTENSIONS",232
"ARM","ARM",965939
"ARM","ARM ALTERA SOCFPGA",11746
"ARM","ARM AMLOGIC SOC SUPPORT",47214
"ARM","ARM BROADCOM BCM283X / BCM27XX",7745
"ARM","ARM FREESCALE IMX",220541
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",54220
"ARM","ARM MICROCHIP/ATMEL AT91",16076
"ARM","ARM RENESAS RMOBILE/R-CAR",10611
"ARM","ARM ROCKCHIP",124822
"ARM","ARM SAMSUNG",19317
"ARM","ARM SNAPDRAGON",4373
"ARM","ARM STM STM32MP",63047
"ARM","ARM SUNXI",28298
"ARM","ARM TEGRA",27396
"ARM","ARM TI",84649
"ARM","ARM U8500",2919
"ARM","ARM UNIPHIER",21418
"ARM","ARM VERSATILE EXPRESS DRIVERS",2454
"ARM","OUT4-IMX6ULL-NANO BOARD",917
"ARM","POWER",25293
"ARM","TARGET_BCMNS3",4097
"ARM","TI SYSTEM SECURITY",2688
"ARM BROADCOM BCMBCA","ARM BROADCOM BCMBCA",136
"ARM CORTINA ACCESS CAxxxx","ARM CORTINA ACCESS CAxxxx",5263
"ARM CORTINA ACCESS CAxxxx","MIPS CORTINA ACCESS CAxxxx",3532
"ARM HISILICON","ARM HISILICON",1196
"ARM LAYERSCAPE SFP","ARM LAYERSCAPE SFP",350
"ARM MARVELL PCIE CONTROLLER DRIVERS","ARM MARVELL PCIE CONTROLLER DRIVERS",1828
"ARM MARVELL SERIAL DRIVERS","ARM MARVELL SERIAL DRIVERS",361
"ARM METHODE SUPPORT","ARM METHODE SUPPORT",516
"ARM PHYTIUM","ARM PHYTIUM",229
"ARM STM STV0991","ARM STM STV0991",720
"ARM ZYNQ","ARM ZYNQ",136023
"ARM ZYNQ","ARM ZYNQMP",59518
"ARM ZYNQ","ARM ZYNQMP R5",73
"ARM ZYNQ","FPGA",9926
"ARM ZYNQ","MICROBLAZE",107710
"ARM ZYNQ","NAND FLASH",47089
"BINMAN","BINMAN",29529
