"c_representative","c_section","c_size"
"ACPI:","ACPI:",7108
"ALIST:","ALIST:",1066
"AMD VERSAL2 PCIE DRIVER","AMD VERSAL2 PCIE DRIVER",250
"ANDROID AB","ANDROID AB",667
"ANDROID AVB","ANDROID AVB",9128
"ARC","ARC",7345
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",857
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",211
"ARC HSDK RESET","ARC HSDK RESET",109
"ARC SYNOPSYS DW MMC EXTENSIONS","ARC SYNOPSYS DW MMC EXTENSIONS",235
"ARM","APPLE M1 SOC SUPPORT",4275
"ARM","ARM",958528
"ARM","ARM ALTERA SOCFPGA",36776
"ARM","ARM BROADCOM BCM283X / BCM27XX",10597
"ARM","ARM FREESCALE IMX",272442
"ARM","ARM HISILICON",1295
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",79003
"ARM","ARM MICROCHIP/ATMEL AT91",40432
"ARM","ARM MSC SM2S IMX8MP SOM",3245
"ARM","ARM NEXELL S5P4418",17320
"ARM","ARM OWL",948
"ARM","ARM SAMSUNG",19391
"ARM","ARM STI",1477
"ARM","ARM SUNXI",33266
"ARM","ARM TEGRA",85496
"ARM","ARM TI",237567
"ARM","ARM U8500",2916
"ARM","EXTENSION",620
"ARM","I2C",28419
"ARM","OUT4-IMX6ULL-NANO BOARD",905
"ARM","TARGET_BCMNS3",4222
"ARM","TI SYSTEM SECURITY",1964
"ARM","VIDEO",104365
"ARM CORTINA ACCESS CAxxxx","ARM CORTINA ACCESS CAxxxx",5239
"ARM CORTINA ACCESS CAxxxx","MIPS CORTINA ACCESS CAxxxx",3512
"ARM LAYERSCAPE SFP","ARM LAYERSCAPE SFP",348
"ARM MARVELL PCIE CONTROLLER DRIVERS","ARM MARVELL PCIE CONTROLLER DRIVERS",1844
"ARM MARVELL PXA1908","ARM MARVELL PXA1908",165
"ARM MARVELL SERIAL DRIVERS","ARM MARVELL SERIAL DRIVERS",360
"ARM METHODE SUPPORT","ARM METHODE SUPPORT",557
"ARM PHYTIUM","ARM PHYTIUM",229
"ARM SAMSUNG CLOCK","ARM SAMSUNG CLOCK",704
"ARM SAMSUNG EXYNOS850 SOC","ARM SAMSUNG EXYNOS850 SOC",1228
"ARM SAMSUNG SOC DRIVERS","ARM SAMSUNG SOC DRIVERS",435
"ARM SANCLOUD","ARM SANCLOUD",333
"ARM ZYNQ","ARM VERSAL",11028
"ARM ZYNQ","ARM VERSAL NET",2926
"ARM ZYNQ","ARM ZYNQ",169359
"ARM ZYNQ","ARM ZYNQMP",86072
"ARM ZYNQ","ARM ZYNQMP R5",66
"ARM ZYNQ","BINMAN",41843
"ARM ZYNQ","FPGA",6910
"ARM ZYNQ","MICROBLAZE",127955
"ARM ZYNQ","WATCHDOG",8340
"ASPEED AST2600 I2C DRIVER","ASPEED AST2600 I2C DRIVER",365
"BLKMAP","BLKMAP",1262
"BOOTSTD","BOOTMETH_ANDROID",732
"BOOTSTD","BOOTSTD",14452
"BTRFS","BTRFS",9573
"BUILDMAN","BUILDMAN",16680
"CAAM","CAAM",4532
"CAT","CAT",70
"CFI FLASH","CFI FLASH",3021
"CPU","CPU",131
"CYCLIC","CYCLIC",325
"DEVICETREE REBASING SUBTREE","ARM AMLOGIC SOC SUPPORT",80364
"DEVICETREE REBASING SUBTREE","ARM ASPEED",96947
"DEVICETREE REBASING SUBTREE","ARM BROADCOM BCMBCA",8953
"DEVICETREE REBASING SUBTREE","ARM BROADCOM BCMSTB",978
"DEVICETREE REBASING SUBTREE","ARM HPE GXP ARCHITECTURE",829
"DEVICETREE REBASING SUBTREE","ARM IPQ40XX",1735
"DEVICETREE REBASING SUBTREE","ARM MEDIATEK",183735
"DEVICETREE REBASING SUBTREE","ARM RENESAS RMOBILE/R-CAR",107501
"DEVICETREE REBASING SUBTREE","ARM ROCKCHIP",328411
"DEVICETREE REBASING SUBTREE","ARM SC5XX",13040
"DEVICETREE REBASING SUBTREE","ARM SNAPDRAGON",509567
"DEVICETREE REBASING SUBTREE","ARM STM STM32MP",114244
"DEVICETREE REBASING SUBTREE","ARM UNIPHIER",33399
"DEVICETREE REBASING SUBTREE","ARM VERSATILE EXPRESS DRIVERS",5841
"DEVICETREE REBASING SUBTREE","ASPEED FMC SPI DRIVER",1214
"DEVICETREE REBASING SUBTREE","CLOCK",124010
"DEVICETREE REBASING SUBTREE","DEVICETREE REBASING SUBTREE",2823514
"DEVICETREE REBASING SUBTREE","INTERCONNECT:",4130
"DEVICETREE REBASING SUBTREE","MMC",76169
"DEVICETREE REBASING SUBTREE","NETWORK",169340
"DEVICETREE REBASING SUBTREE","POWER",40186
"DEVICETREE REBASING SUBTREE","RAW NAND",51321
"DEVICETREE REBASING SUBTREE","SCMI",13071
"DEVICETREE REBASING SUBTREE","SPI",46936
"DEVICETREE REBASING SUBTREE","SPMI",647
"DEVICETREE REBASING SUBTREE","UBI",16696
"DEVICETREE REBASING SUBTREE","UFS",7551
"DRIVER MODEL","ARM FF-A",3289
"DRIVER MODEL","DRIVER MODEL",45669
"EFI LOADER","EFI CLIENT",1929
"EFI LOADER","EFI LOADER",73867
"ENVIRONMENT","ENVIRONMENT",12582
"ENVIRONMENT AS TEXT","ENVIRONMENT AS TEXT",685
"EROFS","EROFS",3101
"EVENTS","EVENTS",934
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",5893
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",276
"FWU Multi Bank Update","FWU Multi Bank Update",4000
"GATEWORKS_SC","GATEWORKS_SC",658
"GOLDFISH SERIAL DRIVER","GOLDFISH SERIAL DRIVER",153
"GOLDFISH TIMER DRIVER","GOLDFISH TIMER DRIVER",102
"I3C","I3C",3824
"KWBIMAGE / KWBOOT TOOLS","KWBIMAGE / KWBOOT TOOLS",5778
"LOGGING","LOGGING",3519
"M680X0 ARCHITECTURE","M680X0 ARCHITECTURE",243
"M68K","M68K",19931
"MALI DISPLAY PROCESSORS","MALI DISPLAY PROCESSORS",276
"MBEDTLS","MBEDTLS",629739
"MEMBUF","MEMBUF",640
"MIPS","MIPS",196407
"MIPS","MIPS JZ4780",1929
"MIPS","MIPS MEDIATEK",11212
"MIPS","MIPS MSCC",13892
"MIPS","MIPS Octeon",159986
"NETWORK (LWIP)","NETWORK (LWIP)",2994
"NIOS","NIOS",3373
"NVMe","NVMe",2517
"NVMEM","NVMEM",348
"NVMXIP","NVMXIP",549
"NXP C45 TJA11XX PHY DRIVER","NXP C45 TJA11XX PHY DRIVER",378
"ONENAND","ONENAND",3895
"PATMAN","PATMAN",15403
"PCI Endpoint","PCI Endpoint",1775
"PCI MPC85xx","PCI MPC85xx",203
"PCI MPS","PCI MPS",190
"PCIe DWC IMX","PCIe DWC IMX",960
"POWERPC","POWERPC",55132
"POWERPC","POWERPC MPC83XX",12858
"POWERPC","POWERPC MPC85XX",14496
"POWERPC","POWERPC MPC8XX",2239
"PWM LED","PWM LED",211
"QEMU VIRTUAL SYSTEM CONTROLLER","QEMU VIRTUAL SYSTEM CONTROLLER",68
"RISC-V","RISC-V",17691
"RISC-V","RISC-V T-HEAD TH1520",3140
"RISC-V CANAAN KENDRYTE K210","RISC-V CANAAN KENDRYTE K210",2236
"RNG","RNG",3302
"SANDBOX","SANDBOX",25844
"SANDBOX","TEE",5703
"SANDBOX","VirtIO",5552
"SEAMA","SEAMA",275
"SEMIHOSTING","SEMIHOSTING",1060
"SETEXPR","SETEXPR",647
"SH","SH",6869
"SL28CLPD","SL28CLPD",376
"SLRE","SLRE",909
"SM3","SM3",395
"SMBIOS","SMBIOS",4342
"SMCCC TRNG","SMCCC TRNG",202
"SPI NAND","SPI NAND",5746
"SPI-NOR","SPI-NOR",9723
"SQUASHFS","SQUASHFS",3249
"STACKPROTECTOR","STACKPROTECTOR",66
"TDA19988 HDMI ENCODER","TDA19988 HDMI ENCODER",654
"TEE-lib","TEE-lib",246
"TI LP5562 LED DRIVER","TI LP5562 LED DRIVER",575
"TPM DRIVERS","TPM DRIVERS",14382
"TQ-SYSTEMS","TQ-SYSTEMS",525
"UFETCH","UFETCH",234
"UPL","UPL",2664
"USB","DFU",48188
"USB","FASTBOOT",4888
"USB","ROCKUSB",1062
"USB","USB",110203
"USB","USB TCPM",4945
"USB","USB xHCI",7079
"UTHREAD","UTHREAD",719
"UUID testing","UUID testing",161
"VBE","VBE",1991
"X86","X86",102015
"XEN","XEN",7074
"XTENSA","XTENSA",5709
"XXD","XXD",135
