from,to,lines,size
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,769,25414
ARM Machines - Exynos,ARM Machines - Exynos,7513,247589
ARM Machines - Gumstix,ARM Machines - Gumstix,144,4073
ARM Machines - Integrator CP,ARM Machines - Integrator CP,563,16241
ARM Machines - Mainstone,ARM Machines - Mainstone,194,5923
ARM Machines - Musicpal,ARM Machines - Musicpal,1696,47649
ARM Machines - Palm,ARM Machines - Palm,289,9710
ARM Machines - Real View,ARM Machines - Real View,492,16133
ARM Machines - Spitz,ARM Machines - Spitz,1149,33589
ARM Machines - Stellaris,ARM Machines - Stellaris,1462,41339
ARM Machines - Versatile PB,ARM Machines - Versatile PB,411,12555
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,2927,86037
ARM Machines - i.MX31,ARM Machines - i.MX31,2073,58352
ARM Machines - nSeries,ARM Machines - nSeries,1426,44544
CRIS Machines - Axis Dev88,CRIS Machines - Axis Dev88,364,10928
CRIS Machines - etraxfs,CRIS Machines - etraxfs,0,0
Devices - IDE,Devices - IDE,8826,269482
Devices - LSI53C895A,Devices - LSI53C895A,2141,62557
Devices - OMAP,Devices - OMAP,18111,533718
Devices - PCI,Devices - PCI,7963,268600
Devices - SCSI,Devices - SCSI,6235,187852
Devices - SCSI,Devices - virtio,785,23538
Devices - USB,Devices - USB,507,16158
Devices - Xilinx EDK,Devices - Xilinx EDK,2460,65333
Devices - vhost,Devices - vhost,1289,38792
Devices - virtio,Devices - virtio,6991,206493
Devices - virtio,Devices - virtio-blk,781,21650
Devices - virtio,Devices - virtio-serial,1406,39187
Devices - virtio-9p,Devices - virtio-9p,11260,303731
Devices - virtio-blk,Devices - virtio-blk,781,21650
Devices - virtio-serial,Devices - virtio-serial,1406,39187
General Project Administration,General Project Administration,0,0
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - Overall,8781,248303
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - PPC,1176,32148
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - S390,534,13142
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - X86,2070,59993
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - PowerPC,1349,36095
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - S390,534,13142
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - X86,2104,60692
Guest CPU Cores (KVM): - PPC,Guest CPU Cores (KVM): - PPC,1176,32148
Guest CPU Cores (KVM): - PPC,Guest CPU cores (TCG): - PowerPC,1176,32148
Guest CPU Cores (KVM): - S390,Guest CPU Cores (KVM): - S390,534,13142
Guest CPU Cores (KVM): - S390,Guest CPU cores (TCG): - S390,534,13142
Guest CPU Cores (KVM): - X86,Guest CPU Cores (KVM): - X86,2070,59993
Guest CPU Cores (KVM): - X86,Guest CPU cores (TCG): - X86,2070,59993
Guest CPU Cores (Xen): - X86,Guest CPU Cores (Xen): - X86,10742,318485
Guest CPU cores (TCG): - ARM,Guest CPU cores (TCG): - ARM,19666,658791
Guest CPU cores (TCG): - Alpha,Guest CPU cores (TCG): - Alpha,6370,184187
Guest CPU cores (TCG): - CRIS,Guest CPU cores (TCG): - CRIS,7368,193855
Guest CPU cores (TCG): - LM32,Guest CPU cores (TCG): - LM32,2079,54906
Guest CPU cores (TCG): - M68K,Guest CPU cores (TCG): - M68K,5209,139013
Guest CPU cores (TCG): - MIPS,Guest CPU cores (TCG): - MIPS,19249,590583
Guest CPU cores (TCG): - MicroBlaze,Guest CPU cores (TCG): - MicroBlaze,3898,115864
Guest CPU cores (TCG): - PowerPC,Guest CPU cores (TCG): - PowerPC,33580,1255255
Guest CPU cores (TCG): - S390,Guest CPU cores (TCG): - S390,11022,333028
Guest CPU cores (TCG): - SH4,Guest CPU cores (TCG): - SH4,4395,127513
Guest CPU cores (TCG): - SPARC,Guest CPU cores (TCG): - SPARC,13400,441764
Guest CPU cores (TCG): - UniCore32,Guest CPU cores (TCG): - UniCore32,3807,102682
Guest CPU cores (TCG): - X86,Guest CPU cores (TCG): - X86,25814,810440
Guest CPU cores (TCG): - Xtensa,Guest CPU cores (TCG): - Xtensa,7610,275244
Hosts: - LINUX,Hosts: - LINUX,3037,94029
Hosts: - POSIX,Hosts: - POSIX,1547,37904
"Hosts: - W32, W64","Hosts: - W32, W64",864,23598
LM32 Machines - EVR32 and uclinux BSP,LM32 Machines - EVR32 and uclinux BSP,309,10433
LM32 Machines - milkymist,LM32 Machines - milkymist,218,6977
M68K Machines - an5206,M68K Machines - an5206,96,2670
M68K Machines - dummy_m68k,M68K Machines - dummy_m68k,83,2281
