from,to,lines,size
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,822,26666
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG): - ARM,382,11704
ARM Machines - Exynos,ARM Machines - Exynos,7439,245067
ARM Machines - Exynos,Guest CPU cores (TCG): - ARM,530,19106
ARM Machines - Gumstix,ARM Machines - Gumstix,142,3968
ARM Machines - Gumstix,Guest CPU cores (TCG): - ARM,142,3968
ARM Machines - Integrator CP,ARM Machines - Integrator CP,581,16805
ARM Machines - Integrator CP,Guest CPU cores (TCG): - ARM,581,16805
ARM Machines - Mainstone,ARM Machines - Mainstone,201,6072
ARM Machines - Mainstone,Guest CPU cores (TCG): - ARM,201,6072
ARM Machines - Musicpal,ARM Machines - Musicpal,1766,49401
ARM Machines - Musicpal,Guest CPU cores (TCG): - ARM,1766,49401
ARM Machines - Palm,ARM Machines - Palm,282,9442
ARM Machines - Palm,Guest CPU cores (TCG): - ARM,282,9442
ARM Machines - Real View,ARM Machines - Real View,404,13200
ARM Machines - Real View,Guest CPU cores (TCG): - ARM,404,13200
ARM Machines - Spitz,ARM Machines - Spitz,1141,33184
ARM Machines - Spitz,Guest CPU cores (TCG): - ARM,1141,33184
ARM Machines - Stellaris,ARM Machines - Stellaris,1978,56103
ARM Machines - Stellaris,Guest CPU cores (TCG): - ARM,1416,40025
ARM Machines - Versatile PB,ARM Machines - Versatile PB,1054,32444
ARM Machines - Versatile PB,Guest CPU cores (TCG): - ARM,409,12545
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,3795,113494
ARM Machines - Xilinx Zynq,Devices - SSI,772,23902
ARM Machines - Xilinx Zynq,Devices - Xilinx EDK,1015,31818
ARM Machines - Xilinx Zynq,Guest CPU cores (TCG): - ARM,243,7916
ARM Machines - i.MX31,ARM Machines - i.MX31,2338,63841
ARM Machines - i.MX31,Guest CPU cores (TCG): - ARM,154,5652
ARM Machines - nSeries,ARM Machines - nSeries,1415,43614
ARM Machines - nSeries,Guest CPU cores (TCG): - ARM,1415,43614
Block drivers - RBD,Block drivers - RBD,1041,27341
Block drivers - RBD,Subsystems - Block,1041,27341
Block drivers - Sheepdog,Block drivers - Sheepdog,2522,68846
Block drivers - Sheepdog,Subsystems - Block,2522,68846
Block drivers - VDI,Block drivers - VDI,843,26716
Block drivers - VDI,Subsystems - Block,843,26716
Block drivers - VHDX,Block drivers - VHDX,3578,117294
Block drivers - VHDX,Subsystems - Block,3578,117294
Block drivers - VMDK,Block drivers - VMDK,1957,59485
Block drivers - VMDK,Subsystems - Block,1957,59485
Block drivers - iSCSI,Block drivers - iSCSI,1593,43916
Block drivers - iSCSI,Subsystems - Block,1593,43916
CRIS Machines - Axis Dev88,CRIS Machines - Axis Dev88,2606,71791
CRIS Machines - Axis Dev88,Guest CPU cores (TCG): - CRIS,366,11020
Devices - IDE,Devices - IDE,9549,289356
Devices - LSI53C895A,Devices - LSI53C895A,2174,63466
Devices - LSI53C895A,Devices - SCSI,2174,63466
Devices - OMAP,Devices - OMAP,17120,499564
Devices - OMAP,Devices - SSI,373,10549
Devices - OMAP,Guest CPU cores (TCG): - ARM,6978,214603
Devices - PCI,Devices - PCI,11242,371422
Devices - SCSI,Devices - SCSI,16360,484124
Devices - SCSI,Devices - vhost,288,8136
Devices - SCSI,Devices - virtio,726,21476
Devices - SCSI,PowerPC Machines - sPAPR,1243,36582
Devices - SSI,Devices - SSI,2751,79776
Devices - SSI,Devices - Xilinx EDK,1163,33812
Devices - SSI,Subsystems - Block,708,21857
Devices - USB,Devices - USB,30787,958722
Devices - VFIO,Devices - VFIO,3751,119698
Devices - Xilinx EDK,Devices - Xilinx EDK,4211,118691
Devices - Xilinx EDK,Guest CPU cores (TCG): - ARM,243,7916
Devices - nvme,Devices - nvme,1598,46046
Devices - nvme,Subsystems - Block,1598,46046
Devices - ppc4xx,Devices - ppc4xx,4655,130845
Devices - ppc4xx,Guest CPU cores (TCG): - PowerPC,4655,130845
Devices - ppc4xx,PowerPC Machines - 405,665,20892
Devices - ppc4xx,PowerPC Machines - Bamboo,307,9874
Devices - ppce500,Devices - ppce500,926,30349
Devices - ppce500,Guest CPU cores (TCG): - PowerPC,926,30349
Devices - ppce500,PowerPC Machines - e500,909,30012
Devices - vhost,Devices - vhost,1693,50211
Devices - virtio,Devices - virtio,18737,532670
Devices - virtio,Devices - virtio-9p,8445,228900
Devices - virtio,Devices - virtio-blk,777,22573
Devices - virtio,Devices - virtio-ccw,1536,47474
Devices - virtio,Devices - virtio-serial,1245,34860
Devices - virtio,Guest CPU cores (TCG): - S390,1536,47474
Devices - virtio,Subsystems - Block,777,22573
Devices - virtio-9p,Devices - virtio-9p,11394,307190
Devices - virtio-blk,Devices - virtio-blk,777,22573
Devices - virtio-blk,Subsystems - Block,777,22573
Devices - virtio-ccw,Devices - virtio-ccw,1536,47474
Devices - virtio-ccw,Guest CPU cores (TCG): - S390,1536,47474
Devices - virtio-serial,Devices - virtio-serial,1245,34860
General Project Administration,General Project Administration,0,0
Guest CPU Cores (KVM): - ARM,Guest CPU Cores (KVM): - ARM,655,18969
Guest CPU Cores (KVM): - ARM,Guest CPU Cores (KVM): - Overall,655,18969
Guest CPU Cores (KVM): - ARM,Guest CPU cores (TCG): - ARM,655,18969
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - Overall,9520,273086
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - PPC,1904,52309
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - S390,936,25572
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - X86,2481,72803
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - ARM,743,21488
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - PowerPC,2179,58789
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - S390,936,25572
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - X86,2549,74846
Guest CPU Cores (KVM): - PPC,Guest CPU Cores (KVM): - PPC,1904,52309
Guest CPU Cores (KVM): - PPC,Guest CPU cores (TCG): - PowerPC,1904,52309
Guest CPU Cores (KVM): - S390,Guest CPU Cores (KVM): - S390,936,25572
Guest CPU Cores (KVM): - S390,Guest CPU cores (TCG): - S390,936,25572
Guest CPU Cores (KVM): - X86,Guest CPU Cores (KVM): - X86,2481,72803
Guest CPU Cores (KVM): - X86,Guest CPU cores (TCG): - X86,2481,72803
Guest CPU Cores (Xen): - X86,Guest CPU Cores (Xen): - X86,1759,51494
Guest CPU cores (TCG): - ARM,Guest CPU cores (TCG): - ARM,45701,1448459
Guest CPU cores (TCG): - Alpha,Guest CPU cores (TCG): - Alpha,8001,230480
Guest CPU cores (TCG): - CRIS,Guest CPU cores (TCG): - CRIS,8180,228307
Guest CPU cores (TCG): - LM32,Guest CPU cores (TCG): - LM32,3607,97570
Guest CPU cores (TCG): - LM32,LM32 Machines - EVR32 and uclinux BSP,307,10097
Guest CPU cores (TCG): - LM32,LM32 Machines - milkymist,219,6958
Guest CPU cores (TCG): - M68K,Guest CPU cores (TCG): - M68K,6630,177281
Guest CPU cores (TCG): - M68K,M68K Machines - an5206,103,2787
Guest CPU cores (TCG): - M68K,M68K Machines - dummy_m68k,83,2245
Guest CPU cores (TCG): - M68K,M68K Machines - mcf5208,309,8534
Guest CPU cores (TCG): - MIPS,Guest CPU cores (TCG): - MIPS,31368,995562
Guest CPU cores (TCG): - MIPS,MIPS Machines - Jazz,369,12049
Guest CPU cores (TCG): - MIPS,MIPS Machines - Malta,1172,38727
Guest CPU cores (TCG): - MIPS,MIPS Machines - Mipssim,244,7963
Guest CPU cores (TCG): - MIPS,MIPS Machines - R4000,316,9561
Guest CPU cores (TCG): - MicroBlaze,Guest CPU cores (TCG): - MicroBlaze,4624,141418
Guest CPU cores (TCG): - MicroBlaze,MicroBlaze Machines - petalogix_ml605,198,7042
Guest CPU cores (TCG): - MicroBlaze,MicroBlaze Machines - petalogix_s3adsp1800,128,4477
Guest CPU cores (TCG): - Moxie,Guest CPU cores (TCG): - Moxie,1530,44859
Guest CPU cores (TCG): - OpenRISC,Guest CPU cores (TCG): - OpenRISC,4241,132266
Guest CPU cores (TCG): - OpenRISC,OpenRISC Machines - or1k-sim,148,4559
Guest CPU cores (TCG): - PowerPC,Guest CPU cores (TCG): - PowerPC,50832,1717834
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - 405,665,20892
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - Bamboo,307,9874
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - New World,488,18137
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - Old World,361,12759
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - PReP,702,21086
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - e500,909,30012
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - mpc8544ds,194,5560
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - sPAPR,4707,144273
Guest CPU cores (TCG): - PowerPC,PowerPC Machines - virtex_ml507,264,8488
Guest CPU cores (TCG): - S390,Guest CPU cores (TCG): - S390,18828,549909
Guest CPU cores (TCG): - S390,S390 Machines - S390 Virtio,1233,35241
Guest CPU cores (TCG): - S390,S390 Machines - S390 Virtio-ccw,1547,43194
Guest CPU cores (TCG): - SH4,Guest CPU cores (TCG): - SH4,7484,244008
Guest CPU cores (TCG): - SH4,SH4 Machines - R2D,366,10409
Guest CPU cores (TCG): - SH4,SH4 Machines - Shix,100,3370
Guest CPU cores (TCG): - SPARC,Guest CPU cores (TCG): - SPARC,16280,519097
Guest CPU cores (TCG): - SPARC,SPARC Machines - Leon3,227,6949
Guest CPU cores (TCG): - SPARC,SPARC Machines - Sun4m,1446,42858
Guest CPU cores (TCG): - SPARC,SPARC Machines - Sun4u,1006,30007
Guest CPU cores (TCG): - UniCore32,Guest CPU cores (TCG): - UniCore32,3928,106901
