from,to,lines,size
ARM Machines - ARM ACPI Subsystem,ARM Machines - ARM ACPI Subsystem,904,33456
ARM Machines - ARM ACPI Subsystem,Devices - ACPI/SMBIOS,904,33456
ARM Machines - ARM ACPI Subsystem,General Project Administration - All patches CC here,904,33456
ARM Machines - ARM ACPI Subsystem,Guest CPU cores (TCG): - ARM,904,33456
ARM Machines - ARM PrimeCell,ARM Machines - ARM PrimeCell,5115,142795
ARM Machines - ARM PrimeCell,Devices - Character devices,371,9417
ARM Machines - ARM PrimeCell,General Project Administration - All patches CC here,5115,142795
ARM Machines - ARM cores,ARM Machines - ARM cores,11932,381225
ARM Machines - ARM cores,General Project Administration - All patches CC here,11932,381225
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-a10,1602,47872
ARM Machines - Allwinner-a10,Devices - Network devices,535,15574
ARM Machines - Allwinner-a10,General Project Administration - All patches CC here,1602,47872
ARM Machines - Allwinner-a10,Guest CPU cores (TCG): - ARM,233,7509
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,877,28961
ARM Machines - Calxeda Highbank,Devices - Network devices,433,14809
ARM Machines - Calxeda Highbank,General Project Administration - All patches CC here,877,28961
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG): - ARM,444,14152
ARM Machines - Canon DIGIC,ARM Machines - Canon DIGIC,691,18875
ARM Machines - Canon DIGIC,Devices - Character devices,200,5048
ARM Machines - Canon DIGIC,General Project Administration - All patches CC here,691,18875
ARM Machines - Canon DIGIC,Guest CPU cores (TCG): - ARM,285,8341
ARM Machines - Exynos,ARM Machines - Exynos,7789,256944
ARM Machines - Exynos,Devices - Character devices,681,19921
ARM Machines - Exynos,General Project Administration - All patches CC here,7789,256944
ARM Machines - Exynos,Guest CPU cores (TCG): - ARM,582,20627
ARM Machines - Gumstix,ARM Machines - Gumstix,159,4404
ARM Machines - Gumstix,General Project Administration - All patches CC here,159,4404
ARM Machines - Gumstix,Guest CPU cores (TCG): - ARM,159,4404
ARM Machines - Integrator CP,ARM Machines - Integrator CP,849,25060
ARM Machines - Integrator CP,General Project Administration - All patches CC here,849,25060
ARM Machines - Integrator CP,Guest CPU cores (TCG): - ARM,748,22085
ARM Machines - Musicpal,ARM Machines - Musicpal,1753,49196
ARM Machines - Musicpal,General Project Administration - All patches CC here,1753,49196
ARM Machines - Musicpal,Guest CPU cores (TCG): - ARM,1753,49196
ARM Machines - Netduino 2,ARM Machines - Netduino 2,50,1882
ARM Machines - Netduino 2,General Project Administration - All patches CC here,50,1882
ARM Machines - Netduino 2,Guest CPU cores (TCG): - ARM,50,1882
ARM Machines - PXA2XX,ARM Machines - PXA2XX,9468,273531
ARM Machines - PXA2XX,General Project Administration - All patches CC here,9468,273531
ARM Machines - PXA2XX,Guest CPU cores (TCG): - ARM,5113,152121
ARM Machines - Palm,ARM Machines - Palm,280,9460
ARM Machines - Palm,General Project Administration - All patches CC here,280,9460
ARM Machines - Palm,Guest CPU cores (TCG): - ARM,280,9460
ARM Machines - Real View,ARM Machines - Real View,721,22344
ARM Machines - Real View,General Project Administration - All patches CC here,721,22344
ARM Machines - Real View,Guest CPU cores (TCG): - ARM,463,14980
ARM Machines - STM32F205,ARM Machines - STM32F205,1499,47046
ARM Machines - STM32F205,Devices - Character devices,235,6807
ARM Machines - STM32F205,Devices - SSI,225,7480
ARM Machines - STM32F205,General Project Administration - All patches CC here,1499,47046
ARM Machines - STM32F205,Guest CPU cores (TCG): - ARM,231,8509
ARM Machines - Stellaris,ARM Machines - Stellaris,2131,61028
ARM Machines - Stellaris,Devices - Network devices,517,14973
ARM Machines - Stellaris,General Project Administration - All patches CC here,2131,61028
ARM Machines - Stellaris,Guest CPU cores (TCG): - ARM,1526,43831
ARM Machines - Versatile PB,ARM Machines - Versatile PB,1116,34450
ARM Machines - Versatile PB,General Project Administration - All patches CC here,1116,34450
ARM Machines - Versatile PB,Guest CPU cores (TCG): - ARM,457,13957
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,6489,191422
ARM Machines - Xilinx Zynq,Devices - Character devices,816,22608
ARM Machines - Xilinx Zynq,Devices - Network devices,2907,90951
ARM Machines - Xilinx Zynq,General Project Administration - All patches CC here,6489,191422
ARM Machines - Xilinx Zynq,Guest CPU cores (TCG): - ARM,330,11537
ARM Machines - Xilinx ZynqMP,ARM Machines - Xilinx ZynqMP,3480,118947
ARM Machines - Xilinx ZynqMP,General Project Administration - All patches CC here,3480,118947
ARM Machines - Xilinx ZynqMP,Guest CPU cores (TCG): - ARM,600,20732
ARM Machines - i.MX31,ARM Machines - i.MX31,7623,216685
ARM Machines - i.MX31,Devices - Character devices,363,9644
ARM Machines - i.MX31,Devices - Network devices,1233,33687
ARM Machines - i.MX31,Devices - SSI,460,12344
ARM Machines - i.MX31,General Project Administration - All patches CC here,7623,216685
ARM Machines - i.MX31,Guest CPU cores (TCG): - ARM,300,10680
ARM Machines - nSeries,ARM Machines - nSeries,1457,44094
ARM Machines - nSeries,General Project Administration - All patches CC here,1457,44094
ARM Machines - nSeries,Guest CPU cores (TCG): - ARM,1457,44094
Block drivers - Bootdevice,Block drivers - Bootdevice,342,9429
Block drivers - Bootdevice,General Project Administration - All patches CC here,342,9429
Block drivers - CURL,Block drivers - CURL,1006,29908
Block drivers - CURL,General Project Administration - All patches CC here,1006,29908
Block drivers - CURL,Subsystems - Block layer core,1006,29908
Block drivers - GLUSTER,Block drivers - GLUSTER,1521,46783
Block drivers - GLUSTER,General Project Administration - All patches CC here,1521,46783
Block drivers - GLUSTER,Subsystems - Block layer core,1521,46783
Block drivers - Image format fuzzer,Block drivers - Image format fuzzer,1417,54543
Block drivers - Image format fuzzer,General Project Administration - All patches CC here,1417,54543
Block drivers - NFS,Block drivers - NFS,906,26485
Block drivers - NFS,General Project Administration - All patches CC here,906,26485
Block drivers - NFS,Subsystems - Block layer core,906,26485
Block drivers - Null Block Driver,Block drivers - Null Block Driver,283,7886
Block drivers - Null Block Driver,General Project Administration - All patches CC here,283,7886
Block drivers - Null Block Driver,Subsystems - Block layer core,283,7886
Block drivers - Quorum,Block drivers - Quorum,1147,32811
Block drivers - Quorum,General Project Administration - All patches CC here,1147,32811
Block drivers - Quorum,Subsystems - Block layer core,1147,32811
Block drivers - RBD,Block drivers - RBD,1102,29512
Block drivers - RBD,General Project Administration - All patches CC here,1102,29512
Block drivers - RBD,Subsystems - Block layer core,1102,29512
Block drivers - Replication,Block drivers - Replication,1790,54363
Block drivers - Replication,General Project Administration - All patches CC here,1790,54363
Block drivers - Replication,Subsystems - Block layer core,692,21171
Block drivers - SSH,Block drivers - SSH,1218,34217
Block drivers - SSH,General Project Administration - All patches CC here,1218,34217
Block drivers - SSH,Subsystems - Block layer core,1218,34217
Block drivers - Sheepdog,Block drivers - Sheepdog,3178,88593
Block drivers - Sheepdog,General Project Administration - All patches CC here,3178,88593
Block drivers - Sheepdog,Subsystems - Block layer core,3178,88593
Block drivers - VDI,Block drivers - VDI,918,30746
Block drivers - VDI,General Project Administration - All patches CC here,918,30746
Block drivers - VDI,Subsystems - Block layer core,918,30746
Block drivers - VHDX,Block drivers - VHDX,3737,123446
Block drivers - VHDX,General Project Administration - All patches CC here,3737,123446
Block drivers - VHDX,Subsystems - Block layer core,3737,123446
Block drivers - VMDK,Block drivers - VMDK,2381,73896
Block drivers - VMDK,General Project Administration - All patches CC here,2381,73896
Block drivers - VMDK,Subsystems - Block layer core,2381,73896
Block drivers - blkdebug,Block drivers - blkdebug,933,26301
Block drivers - blkdebug,General Project Administration - All patches CC here,933,26301
Block drivers - blkdebug,Subsystems - Block layer core,933,26301
Block drivers - blkverify,Block drivers - blkverify,340,9980
Block drivers - blkverify,General Project Administration - All patches CC here,340,9980
Block drivers - blkverify,Subsystems - Block layer core,340,9980
Block drivers - bochs,Block drivers - bochs,307,9293
Block drivers - bochs,General Project Administration - All patches CC here,307,9293
Block drivers - bochs,Subsystems - Block layer core,307,9293
Block drivers - cloop,Block drivers - cloop,304,9358
Block drivers - cloop,General Project Administration - All patches CC here,304,9358
Block drivers - cloop,Subsystems - Block layer core,304,9358
Block drivers - dmg,Block drivers - dmg,710,21917
Block drivers - dmg,General Project Administration - All patches CC here,710,21917
Block drivers - dmg,Subsystems - Block layer core,710,21917
Block drivers - iSCSI,Block drivers - iSCSI,2315,73208
Block drivers - iSCSI,General Project Administration - All patches CC here,2315,73208
Block drivers - iSCSI,Subsystems - Block layer core,2315,73208
Block drivers - parallels,Block drivers - parallels,1022,30926
Block drivers - parallels,General Project Administration - All patches CC here,1022,30926
Block drivers - parallels,Subsystems - Block layer core,794,23242
Block drivers - qcow,Block drivers - qcow,1079,34033
Block drivers - qcow,General Project Administration - All patches CC here,1079,34033
Block drivers - qcow,Subsystems - Block layer core,1079,34033
Block drivers - qcow2,Block drivers - qcow2,10041,330633
Block drivers - qcow2,General Project Administration - All patches CC here,10041,330633
Block drivers - qcow2,Subsystems - Block layer core,10041,330633
Block drivers - qed,Block drivers - qed,1732,51239
Block drivers - qed,General Project Administration - All patches CC here,1732,51239
Block drivers - qed,Subsystems - Block layer core,1732,51239
Block drivers - raw,Block drivers - raw,4781,135519
Block drivers - raw,General Project Administration - All patches CC here,4781,135519
Block drivers - raw,"Hosts: - W32, W64",999,28628
Block drivers - raw,Subsystems - Block layer core,4781,135519
Block drivers - vpc,Block drivers - vpc,1090,33071
Block drivers - vpc,General Project Administration - All patches CC here,1090,33071
Block drivers - vpc,Subsystems - Block layer core,1090,33071
Block drivers - vvfat,Block drivers - vvfat,3151,90968
Block drivers - vvfat,General Project Administration - All patches CC here,3151,90968
Block drivers - vvfat,Subsystems - Block layer core,3151,90968
Build and test automation,Build and test automation,1306,40585
Build and test automation,General Project Administration - All patches CC here,1306,40585
CRIS Machines - Axis Dev88,CRIS Machines - Axis Dev88,2608,72228
CRIS Machines - Axis Dev88,Devices - Character devices,261,7017
CRIS Machines - Axis Dev88,Devices - Network devices,648,16806
CRIS Machines - Axis Dev88,General Project Administration - All patches CC here,2608,72228
CRIS Machines - Axis Dev88,Guest CPU cores (TCG): - CRIS,365,11120
Devices - ACPI/SMBIOS,Devices - ACPI/SMBIOS,16968,561788
Devices - ACPI/SMBIOS,Devices - NVDIMM,1474,50172
Devices - ACPI/SMBIOS,Devices - VM Generation ID,318,11057
Devices - ACPI/SMBIOS,General Project Administration - All patches CC here,16968,561788
Devices - ACPI/SMBIOS,Guest CPU cores (TCG): - ARM,904,33456
Devices - ACPI/SMBIOS,Guest CPU cores (TCG): - X86,2912,100504
Devices - ACPI/SMBIOS,X86 Machines - PC,4293,144045
Devices - CHRP NVRAM,Devices - CHRP NVRAM,238,6847
Devices - CHRP NVRAM,General Project Administration - All patches CC here,238,6847
Devices - Character devices,Devices - Character devices,11887,336672
Devices - Character devices,Devices - IPack,603,16559
Devices - Character devices,Devices - OMAP,188,5221
Devices - Character devices,Devices - virtio,1444,42268
Devices - Character devices,Devices - virtio-serial,1444,42268
Devices - Character devices,General Project Administration - All patches CC here,11887,336672
Devices - Character devices,Guest CPU Cores (Xen): - X86,295,8375
Devices - Character devices,Guest CPU cores (TCG): - LM32,728,17122
Devices - Character devices,M68K Machines - mcf5208,362,8617
Devices - Character devices,PowerPC Machines - sPAPR,259,7088
Devices - Character devices,S390 Machines - S390 Virtio-ccw,664,18580
Devices - Character devices,SPARC Machines - Leon3,302,8236
Devices - Character devices,X86 Machines - PC Chipset,2234,69232
Devices - EDU,Devices - EDU,421,10981
Devices - EDU,General Project Administration - All patches CC here,421,10981
Devices - Floppy,Devices - Floppy,3557,105944
Devices - Floppy,General Project Administration - All patches CC here,3557,105944
Devices - Floppy,Subsystems - Block layer core,2946,91546
Devices - Generic Loader,Devices - Generic Loader,262,8073
Devices - Generic Loader,General Project Administration - All patches CC here,262,8073
Devices - IDE,Devices - IDE,16008,485800
Devices - IDE,General Project Administration - All patches CC here,16008,485800
Devices - IDE,Subsystems - Block layer core,466,14409
Devices - IPack,Devices - IPack,1382,38700
Devices - IPack,General Project Administration - All patches CC here,1382,38700
Devices - LSI53C895A,Devices - LSI53C895A,2277,66411
Devices - LSI53C895A,Devices - SCSI,2277,66411
Devices - LSI53C895A,General Project Administration - All patches CC here,2277,66411
Devices - NVDIMM,Devices - NVDIMM,1609,54629
Devices - NVDIMM,General Project Administration - All patches CC here,1609,54629
Devices - Network devices,Devices - Network devices,46694,1450442
Devices - Network devices,Devices - Network packet abstractions,1791,45828
Devices - Network devices,Devices - Rocker,6018,178017
Devices - Network devices,Devices - Vmware,3561,111427
Devices - Network devices,Devices - e1000e,4363,128036
Devices - Network devices,Devices - e1000x,480,16174
Devices - Network devices,Devices - ppce500,2057,75297
Devices - Network devices,Devices - vhost,523,13110
Devices - Network devices,Devices - virtio,2137,66522
Devices - Network devices,General Project Administration - All patches CC here,46694,1450442
Devices - Network devices,Guest CPU Cores (Xen): - X86,417,13608
Devices - Network devices,Guest CPU cores (TCG): - LM32,544,14246
Devices - Network devices,M68K Machines - mcf5208,686,18641
Devices - Network devices,MIPS Machines - Mipssim,292,7773
Devices - Network devices,PowerPC Machines - sPAPR,885,27601
Devices - Network devices,"Xtensa Machines - XTFPGA (LX60, LX200, ML605, KC705)",773,20484
Devices - Network packet abstractions,Devices - Network packet abstractions,2761,75085
Devices - Network packet abstractions,General Project Administration - All patches CC here,2761,75085
Devices - Network packet abstractions,Subsystems - Network device backends,970,29257
Devices - OMAP,Devices - OMAP,18240,532902
Devices - OMAP,Devices - SSI,374,10538
Devices - OMAP,General Project Administration - All patches CC here,18240,532902
Devices - OMAP,Guest CPU cores (TCG): - ARM,7037,215547
Devices - PCI,Devices - PCI,11507,367824
Devices - PCI,General Project Administration - All patches CC here,11507,367824
Devices - PCI,PowerPC Machines - New World,172,5297
Devices - Rocker,Devices - Rocker,7297,224129
Devices - Rocker,General Project Administration - All patches CC here,7297,224129
Devices - SCSI,Devices - SCSI,23020,726618
Devices - SCSI,Devices - Vmware,1753,52203
Devices - SCSI,Devices - megasas,3810,119238
Devices - SCSI,Devices - vhost,365,10852
Devices - SCSI,Devices - virtio,1225,37623
Devices - SCSI,General Project Administration - All patches CC here,23020,726618
Devices - SCSI,PowerPC Machines - sPAPR,1287,37884
Devices - SSI,Devices - SSI,3751,112174
Devices - SSI,General Project Administration - All patches CC here,3751,112174
Devices - SSI,Subsystems - Block layer core,1339,39727
Devices - USB,Devices - USB,37558,1173625
Devices - USB,Devices - USB (serial adapter),655,18199
Devices - USB,General Project Administration - All patches CC here,37558,1173625
Devices - USB (serial adapter),Devices - USB (serial adapter),655,18199
Devices - USB (serial adapter),General Project Administration - All patches CC here,655,18199
Devices - VFIO,Devices - VFIO,8013,266124
Devices - VFIO,General Project Administration - All patches CC here,8013,266124
Devices - VFIO,PowerPC Machines - sPAPR,209,7073
Devices - VM Generation ID,Devices - VM Generation ID,572,20101
Devices - VM Generation ID,General Project Administration - All patches CC here,572,20101
Devices - VM Generation ID,Subsystems - Stubs,9,192
Devices - Vmware,Devices - Vmware,5314,163630
Devices - Vmware,General Project Administration - All patches CC here,5314,163630
Devices - Xilinx SPI,Devices - Xilinx SPI,1128,33051
Devices - Xilinx SPI,General Project Administration - All patches CC here,1128,33051
Devices - e1000e,Devices - e1000e,4363,128036
Devices - e1000e,General Project Administration - All patches CC here,4363,128036
Devices - e1000x,Devices - e1000x,480,16174
Devices - e1000x,General Project Administration - All patches CC here,480,16174
Devices - megasas,Devices - megasas,3810,119238
Devices - megasas,General Project Administration - All patches CC here,3810,119238
Devices - nvme,Devices - nvme,1741,49872
Devices - nvme,General Project Administration - All patches CC here,1741,49872
Devices - nvme,Subsystems - Block layer core,1709,49197
Devices - ppc4xx,Devices - ppc4xx,4704,133112
Devices - ppc4xx,General Project Administration - All patches CC here,4704,133112
Devices - ppc4xx,Guest CPU cores (TCG): - PowerPC,4704,133112
Devices - ppc4xx,PowerPC Machines - 405,663,20685
Devices - ppc4xx,PowerPC Machines - Bamboo,306,9949
Devices - ppce500,Devices - ppce500,3802,131191
Devices - ppce500,General Project Administration - All patches CC here,3802,131191
Devices - ppce500,Guest CPU cores (TCG): - PowerPC,1194,39376
Devices - ppce500,PowerPC Machines - e500,1177,39039
Devices - vhost,Devices - vhost,3998,117401
Devices - vhost,General Project Administration - All patches CC here,3998,117401
Devices - virtio,Devices - virtio,22533,697620
Devices - virtio,Devices - virtio-9p,271,7583
Devices - virtio,Devices - virtio-blk,1054,33547
Devices - virtio,Devices - virtio-ccw,2046,67380
Devices - virtio,Devices - virtio-crypto,1117,37020
Devices - virtio,Devices - virtio-input,1236,39197
Devices - virtio,Devices - virtio-rng,321,9031
Devices - virtio,Devices - virtio-serial,1671,48800
Devices - virtio,General Project Administration - All patches CC here,22533,697620
Devices - virtio,Guest CPU cores (TCG): - S390,2046,67380
Devices - virtio,S390 Machines - S390 Virtio-ccw,2046,67380
Devices - virtio,Subsystems - Block layer core,1054,33547
Devices - virtio,Subsystems - Network device backends,394,10745
Devices - virtio-9p,Devices - virtio-9p,13090,355336
Devices - virtio-9p,General Project Administration - All patches CC here,13090,355336
Devices - virtio-blk,Devices - virtio-blk,2099,63937
Devices - virtio-blk,General Project Administration - All patches CC here,2099,63937
Devices - virtio-blk,Subsystems - Block layer core,1366,42561
Devices - virtio-ccw,Devices - virtio-ccw,2046,67380
Devices - virtio-ccw,General Project Administration - All patches CC here,2046,67380
Devices - virtio-ccw,Guest CPU cores (TCG): - S390,2046,67380
Devices - virtio-ccw,S390 Machines - S390 Virtio-ccw,2046,67380
Devices - virtio-crypto,Devices - virtio-crypto,1117,37020
Devices - virtio-crypto,General Project Administration - All patches CC here,1117,37020
Devices - virtio-input,Devices - virtio-input,1236,39197
Devices - virtio-input,General Project Administration - All patches CC here,1236,39197
Devices - virtio-rng,Devices - virtio-rng,957,24569
Devices - virtio-rng,General Project Administration - All patches CC here,957,24569
Devices - virtio-serial,Devices - virtio-serial,1764,51144
Devices - virtio-serial,General Project Administration - All patches CC here,1764,51144
General Project Administration - All patches CC here,General Project Administration - All patches CC here,1774176,65882630
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - ARM,631,16398
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - MIPS,1053,32121
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - Overall,3743,113068
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - PPC,2601,73567
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - S390,4592,135183
General Project Administration - All patches CC here,Guest CPU Cores (KVM): - X86,3575,109637
General Project Administration - All patches CC here,Guest CPU Cores (Xen): - X86,13092,397026
General Project Administration - All patches CC here,Guest CPU cores (TCG): - ARM,101276,3369159
General Project Administration - All patches CC here,Guest CPU cores (TCG): - Alpha,9467,295570
General Project Administration - All patches CC here,Guest CPU cores (TCG): - CRIS,18285,431152
General Project Administration - All patches CC here,Guest CPU cores (TCG): - FPU emulation,10749,387027
General Project Administration - All patches CC here,Guest CPU cores (TCG): - HPPA (PA-RISC),8016,252815
General Project Administration - All patches CC here,Guest CPU cores (TCG): - LM32,12006,274427
General Project Administration - All patches CC here,Guest CPU cores (TCG): - M68K,12948,433454
General Project Administration - All patches CC here,Guest CPU cores (TCG): - MIPS,71450,2130411
General Project Administration - All patches CC here,Guest CPU cores (TCG): - MicroBlaze,5514,202183
General Project Administration - All patches CC here,Guest CPU cores (TCG): - Moxie,2013,61794
General Project Administration - All patches CC here,Guest CPU cores (TCG): - NiosII,6208,222567
General Project Administration - All patches CC here,Guest CPU cores (TCG): - OpenRISC,6669,163405
General Project Administration - All patches CC here,Guest CPU cores (TCG): - Overall,12350,374873
General Project Administration - All patches CC here,Guest CPU cores (TCG): - PowerPC,83470,2948529
General Project Administration - All patches CC here,Guest CPU cores (TCG): - S390,32023,1018134
General Project Administration - All patches CC here,Guest CPU cores (TCG): - SH4,9620,335970
General Project Administration - All patches CC here,Guest CPU cores (TCG): - SPARC,20444,742286
General Project Administration - All patches CC here,Guest CPU cores (TCG): - TriCore,14838,493918
General Project Administration - All patches CC here,Guest CPU cores (TCG): - UniCore32,3931,108261
General Project Administration - All patches CC here,Guest CPU cores (TCG): - X86,60338,1900280
General Project Administration - All patches CC here,Guest CPU cores (TCG): - Xtensa,14668,443558
General Project Administration - All patches CC here,Hosts: - LINUX,8637,293459
General Project Administration - All patches CC here,Hosts: - POSIX,340,8229
General Project Administration - All patches CC here,"Hosts: - W32, W64",4296,120273
General Project Administration - All patches CC here,LM32 Machines - EVR32 and uclinux BSP,335,10867
General Project Administration - All patches CC here,LM32 Machines - milkymist,225,7197
General Project Administration - All patches CC here,M68K Machines - an5206,655,17308
General Project Administration - All patches CC here,M68K Machines - mcf5208,1627,42633
General Project Administration - All patches CC here,MIPS Machines - Boston,1230,37056
General Project Administration - All patches CC here,MIPS Machines - Fulong 2E,393,12940
General Project Administration - All patches CC here,MIPS Machines - Jazz,387,13069
General Project Administration - All patches CC here,MIPS Machines - Malta,1279,42484
General Project Administration - All patches CC here,MIPS Machines - Mipssim,536,15804
General Project Administration - All patches CC here,MIPS Machines - R4000,312,9770
General Project Administration - All patches CC here,MicroBlaze Machines - petalogix_ml605,228,8872
General Project Administration - All patches CC here,MicroBlaze Machines - petalogix_s3adsp1800,140,5360
General Project Administration - All patches CC here,OpenRISC Machines - or1k-sim,148,4629
General Project Administration - All patches CC here,PowerPC Machines - 405,663,20685
General Project Administration - All patches CC here,PowerPC Machines - Bamboo,306,9949
General Project Administration - All patches CC here,PowerPC Machines - New World,3840,116261
General Project Administration - All patches CC here,PowerPC Machines - Old World,3002,87345
