from,to,lines,size
ARM Machines - ARM ACPI Subsystem,ARM Machines - ARM ACPI Subsystem,949,35246
ARM Machines - ARM ACPI Subsystem,ARM Machines - Virt,949,35246
ARM Machines - ARM ACPI Subsystem,Devices - ACPI/SMBIOS,949,35246
ARM Machines - ARM ACPI Subsystem,General Project Administration - All patches CC here,949,35246
ARM Machines - ARM ACPI Subsystem,Guest CPU cores (TCG) - ARM TCG CPUs,949,35246
ARM Machines - ARM PrimeCell and CMSDK devices,ARM Machines - ARM PrimeCell and CMSDK devices,9303,267198
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - Character devices,797,22335
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - SSI,316,8996
ARM Machines - ARM PrimeCell and CMSDK devices,General Project Administration - All patches CC here,9303,267198
ARM Machines - ARM cores,ARM Machines - ARM cores,17178,550749
ARM Machines - ARM cores,ARM Machines - MPS2,232,8275
ARM Machines - ARM cores,General Project Administration - All patches CC here,17178,550749
ARM Machines - ARM cores,Subsystems - qtest,1090,29231
ARM Machines - ASPEED BMCs,ARM Machines - ASPEED BMCs,11299,364109
ARM Machines - ASPEED BMCs,Devices - Network devices,1355,41307
ARM Machines - ASPEED BMCs,Devices - SSI,1468,49364
ARM Machines - ASPEED BMCs,General Project Administration - All patches CC here,11299,364109
ARM Machines - ASPEED BMCs,Guest CPU cores (TCG) - ARM TCG CPUs,1721,61857
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-a10,6387,206547
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-h3,1605,54695
ARM Machines - Allwinner-a10,Devices - Network devices,1682,53352
ARM Machines - Allwinner-a10,General Project Administration - All patches CC here,6387,206547
ARM Machines - Allwinner-a10,Guest CPU cores (TCG) - ARM TCG CPUs,796,29947
ARM Machines - Allwinner-h3,ARM Machines - Allwinner-h3,1735,59220
ARM Machines - Allwinner-h3,General Project Administration - All patches CC here,1735,59220
ARM Machines - Allwinner-h3,Guest CPU cores (TCG) - ARM TCG CPUs,595,23007
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,895,29628
ARM Machines - Calxeda Highbank,Devices - Network devices,432,14840
ARM Machines - Calxeda Highbank,General Project Administration - All patches CC here,895,29628
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG) - ARM TCG CPUs,463,14788
ARM Machines - Canon DIGIC,ARM Machines - Canon DIGIC,790,21699
ARM Machines - Canon DIGIC,Devices - Character devices,202,5162
ARM Machines - Canon DIGIC,General Project Administration - All patches CC here,790,21699
ARM Machines - Canon DIGIC,Guest CPU cores (TCG) - ARM TCG CPUs,276,8097
ARM Machines - Emcraft M2S-FG484,ARM Machines - Emcraft M2S-FG484,107,4063
ARM Machines - Emcraft M2S-FG484,General Project Administration - All patches CC here,107,4063
ARM Machines - Emcraft M2S-FG484,Guest CPU cores (TCG) - ARM TCG CPUs,107,4063
ARM Machines - Exynos,ARM Machines - Exynos,8382,278476
ARM Machines - Exynos,Devices - Character devices,731,22032
ARM Machines - Exynos,General Project Administration - All patches CC here,8382,278476
ARM Machines - Exynos,Guest CPU cores (TCG) - ARM TCG CPUs,708,25554
ARM Machines - Goldfish RTC,ARM Machines - Goldfish RTC,331,9592
ARM Machines - Goldfish RTC,General Project Administration - All patches CC here,331,9592
ARM Machines - Gumstix,ARM Machines - Gumstix,147,4203
ARM Machines - Gumstix,General Project Administration - All patches CC here,147,4203
ARM Machines - Gumstix,Guest CPU cores (TCG) - ARM TCG CPUs,147,4203
ARM Machines - Integrator CP,ARM Machines - Integrator CP,960,28919
ARM Machines - Integrator CP,General Project Administration - All patches CC here,960,28919
ARM Machines - Integrator CP,Guest CPU cores (TCG) - ARM TCG CPUs,726,21408
ARM Machines - MCIMX6UL EVK / i.MX6ul,ARM Machines - MCIMX6UL EVK / i.MX6ul,2187,67668
ARM Machines - MCIMX6UL EVK / i.MX6ul,General Project Administration - All patches CC here,2187,67668
ARM Machines - MCIMX6UL EVK / i.MX6ul,Guest CPU cores (TCG) - ARM TCG CPUs,724,23293
ARM Machines - MCIMX7D SABRE / i.MX7,ARM Machines - MCIMX7D SABRE / i.MX7,2418,74762
ARM Machines - MCIMX7D SABRE / i.MX7,General Project Administration - All patches CC here,2418,74762
ARM Machines - MCIMX7D SABRE / i.MX7,Guest CPU cores (TCG) - ARM TCG CPUs,645,20484
ARM Machines - MPS2,ARM Machines - MPS2,5523,185481
ARM Machines - MPS2,General Project Administration - All patches CC here,5523,185481
ARM Machines - MPS2,Guest CPU cores (TCG) - ARM TCG CPUs,2437,95274
ARM Machines - Musca,ARM Machines - Musca,678,25236
ARM Machines - Musca,General Project Administration - All patches CC here,678,25236
ARM Machines - Musca,Guest CPU cores (TCG) - ARM TCG CPUs,678,25236
ARM Machines - Musicpal,ARM Machines - Musicpal,1765,49420
ARM Machines - Musicpal,General Project Administration - All patches CC here,1765,49420
ARM Machines - Musicpal,Guest CPU cores (TCG) - ARM TCG CPUs,1746,48992
ARM Machines - NRF51,ARM Machines - NRF51,3187,92743
ARM Machines - NRF51,Devices - Character devices,334,8646
ARM Machines - NRF51,General Project Administration - All patches CC here,3187,92743
ARM Machines - NRF51,Guest CPU cores (TCG) - ARM TCG CPUs,328,10571
ARM Machines - NRF51,Subsystems - qtest,507,18355
ARM Machines - Netduino 2,ARM Machines - Netduino 2,52,1984
ARM Machines - Netduino 2,General Project Administration - All patches CC here,52,1984
ARM Machines - Netduino 2,Guest CPU cores (TCG) - ARM TCG CPUs,52,1984
ARM Machines - Netduino Plus 2,ARM Machines - Netduino Plus 2,52,1986
ARM Machines - Netduino Plus 2,General Project Administration - All patches CC here,52,1986
