from,to,lines,size
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,775,25648
ARM Machines - Exynos,ARM Machines - Exynos,7506,247434
ARM Machines - Gumstix,ARM Machines - Gumstix,141,3843
ARM Machines - Integrator CP,ARM Machines - Integrator CP,566,16282
ARM Machines - Mainstone,ARM Machines - Mainstone,190,5666
ARM Machines - Musicpal,ARM Machines - Musicpal,1697,47593
ARM Machines - Palm,ARM Machines - Palm,291,9751
ARM Machines - Real View,ARM Machines - Real View,478,15096
ARM Machines - Spitz,ARM Machines - Spitz,1138,32743
ARM Machines - Stellaris,ARM Machines - Stellaris,1401,39535
ARM Machines - Versatile PB,ARM Machines - Versatile PB,403,12119
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,3568,105763
ARM Machines - i.MX31,ARM Machines - i.MX31,2076,58248
ARM Machines - nSeries,ARM Machines - nSeries,1430,44253
CRIS Machines - Axis Dev88,CRIS Machines - Axis Dev88,366,10933
CRIS Machines - etraxfs,CRIS Machines - etraxfs,0,0
Devices - IDE,Devices - IDE,9060,276474
Devices - LSI53C895A,Devices - LSI53C895A,2136,62338
Devices - OMAP,Devices - OMAP,18171,532676
Devices - PCI,Devices - PCI,10005,334677
Devices - SCSI,Devices - SCSI,6248,188088
Devices - SCSI,Devices - virtio,790,23572
Devices - SSI,Devices - SSI,1194,35472
Devices - USB,Devices - USB,567,18603
Devices - VFIO,Devices - VFIO,2142,64620
Devices - Xilinx EDK,Devices - Xilinx EDK,2858,75307
Devices - ppc4xx,Devices - ppc4xx,1199,34908
Devices - ppce500,Devices - ppce500,665,18183
Devices - vhost,Devices - vhost,1446,43048
Devices - virtio,Devices - virtio,8599,254619
Devices - virtio,Devices - virtio-blk,822,22743
Devices - virtio,Devices - virtio-serial,1466,41140
Devices - virtio-9p,Devices - virtio-9p,11361,306582
Devices - virtio-blk,Devices - virtio-blk,822,22743
Devices - virtio-serial,Devices - virtio-serial,1466,41140
General Project Administration,General Project Administration,0,0
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - Overall,11582,339159
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - PPC,1346,36800
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - S390,849,23074
Guest CPU Cores (KVM): - Overall,Guest CPU Cores (KVM): - X86,2332,67535
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - PowerPC,1545,41354
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - S390,849,23074
Guest CPU Cores (KVM): - Overall,Guest CPU cores (TCG): - X86,2388,69257
Guest CPU Cores (KVM): - PPC,Guest CPU Cores (KVM): - PPC,1346,36800
Guest CPU Cores (KVM): - PPC,Guest CPU cores (TCG): - PowerPC,1346,36800
Guest CPU Cores (KVM): - S390,Guest CPU Cores (KVM): - S390,849,23074
Guest CPU Cores (KVM): - S390,Guest CPU cores (TCG): - S390,849,23074
Guest CPU Cores (KVM): - X86,Guest CPU Cores (KVM): - X86,2332,67535
Guest CPU Cores (KVM): - X86,Guest CPU cores (TCG): - X86,2332,67535
Guest CPU Cores (Xen): - X86,Guest CPU Cores (Xen): - X86,10927,325034
Guest CPU cores (TCG): - ARM,Guest CPU cores (TCG): - ARM,19692,660166
Guest CPU cores (TCG): - Alpha,Guest CPU cores (TCG): - Alpha,6544,188100
Guest CPU cores (TCG): - CRIS,Guest CPU cores (TCG): - CRIS,7408,204389
Guest CPU cores (TCG): - LM32,Guest CPU cores (TCG): - LM32,2076,54927
Guest CPU cores (TCG): - M68K,Guest CPU cores (TCG): - M68K,5294,141594
Guest CPU cores (TCG): - MIPS,Guest CPU cores (TCG): - MIPS,27225,864789
Guest CPU cores (TCG): - MicroBlaze,Guest CPU cores (TCG): - MicroBlaze,3892,115848
Guest CPU cores (TCG): - PowerPC,Guest CPU cores (TCG): - PowerPC,33773,1258907
Guest CPU cores (TCG): - S390,Guest CPU cores (TCG): - S390,12930,379907
Guest CPU cores (TCG): - SH4,Guest CPU cores (TCG): - SH4,4336,127872
Guest CPU cores (TCG): - SPARC,Guest CPU cores (TCG): - SPARC,13445,435149
